Introduction: Table 1
						
						
						
						
	Discordance and ambiguity re earliest English settlement in Belize					
						
	To be addressed	settlement as pirate / buccaneer haven vs logging				
		earliest presence by pirates				
		earliest logging by pirates				
		earliest settlement in Mosquito Shore				
		earliest settlement in Bay Islands				
		earliest settlement in Belize proper				
		earliest settlement in Yucatan				
		earliest settlement in Mexico Gulf				
		tipu revolt & spanish withdrawal				


Sources: Table 1
ID	OID	AID	OAID	FM	TO	FORM	PRIM	DATE	DATE	TITLE	DESC	IMPRINT	CAT 0	CAT 1	CAT 2	AV	NOTE	SOURCE	SURL	END	
^^^	^^^	^^^	Hotten 1874	^^^	^^^	P	^^^	1874	^^^	The original lists of persons of quality; emigrants; religious exiles; political rebels; serving men sold for a term of years; apprentices; children stolen; maidens pressed; and others who went from Great Britain to the American plantations 1600-1700	vol 1 of 1 / 1st ed	London: John Camden Hotten	https://www.google.com/books/edition/The_Original_Lists_of_Persons_of_Quality/VN_A5wlsjQQC	https://hdl.handle.net/2027/uc1.31210005464357	^^^	^^^	2nd Amer ed published 1880 under title: Our early emigrant ancestors. The original lists of persons of quality ...	AN - Draft:English settling of Belize	https://en.wikipedia.org/wiki/Draft:English_settling_of_Belize	###	
^^^	S 510	N Ortega	Nunez / N Ortega	^^^	^^^	P	0	1877	^^^	"Belice, estudio sobre el origen de ese nombre"	vol 1 of 1 / 1st ed	"México, D.F.: Imprenta de Gonzalo A. Esteva"	https://www.google.com/books/edition/Belice/maY_AAAAYAAJ?hl=en&gbpv=0	https://hdl.handle.net/2027/nnc1.cu01563777	^^^	^^^	^^^	AN - orig data sources 1.2.numbers	/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data sources 1.2.numbers	###	
^^^	^^^	^^^	^^^	^^^	^^^	P	^^^	1878	^^^	Correspondencia diplomatica cambiada entre el gobierno de la República y el de Su Majestad britanica con relación al territorio llamado Belice. 1872-1878.	vol 1 of 1 / ^^^ ed	"Mexico, Imprenta de I. Cumplido"	https://hdl.handle.net/2027/hvd.32044057278764	https://hdl.handle.net/2027/nyp.33433081702395	^^^	^^^	^^^	AN - ‘Belice Walix Valiz Zaratan Baliz’ search in HOLLIS - Paratext - Eight Centuries	https://history-paratext-com.ezp-prod1.hul.harvard.edu/ncm/ncm.php/r?request_type=reposition&position=71&detail=1&saved_set=0	###	
^^^	S 506	Ancona	Ancona / Ancona 1878	1	5	P	^^^	1878	1905	Historia de Yucatan desde la època mas remota hasta nuestros dias	vol 1 to 5 of 5 / 1st ed	"Mérida, Yucatán: Imprenta de M. Heredia Argüelles"	https://www.google.com/books/edition/Historia_de_Yucatán_desde_la_época_sic/FDcCAAAAYAAJ	http://id.lib.harvard.edu/alma/990038714920203941/catalog	^^^	^^^	^^^	AN - Draft:English settling of Belize	https://en.wikipedia.org/wiki/Draft:English_settling_of_Belize	###	
^^^	^^^	^^^	^^^	^^^	^^^	P	^^^	1879	^^^	El orígen de Belice	vol 1 of 1 / ^^^ ed	"México : Imprenta de Francisco Diaz de Leon, Calle de Lerdo Numero 3"	https://hdl.handle.net/2027/nnc1.cu01564412	^^^	^^^	^^^	^^^	AN - ‘Belice Walix Valiz Zaratan Baliz’ search in HOLLIS - Paratext - Eight Centuries	https://history-paratext-com.ezp-prod1.hul.harvard.edu/ncm/ncm.php/r?request_type=reposition&position=71&detail=1&saved_set=0	###	
^^^	S 502	Bancroft	Bancroft 1883	1	39	P	^^^	1882	1890	The Works of Hubert Howe Bancroft	vol 1 to 39 of 39 / reprint of 1st ed	San Francisco: A. L. Bancroft & Co	https://www.google.com/books/edition/History_of_Central_America/eSoPAAAAYAAJ	^^^	^^^	^^^	History of Central America. Vol. II. 1530–1800 = The Works of Hubert Howe Bancroft. Vol. 7.	AN - Draft:English settling of Belize	https://en.wikipedia.org/wiki/Draft:English_settling_of_Belize	###	
^^^	S 500	^^^	Morris / Morris 1883	^^^	^^^	P	^^^	1883	^^^	"The Colony of British Honduras, its Resources and Prospects; with Particular Reference to its Indigenous Plants and Economic Productions"	vol 1 of 1 / 1st ed	London: Edward Stanford	https://www.google.com/books/edition/The_Colony_of_British_Honduras/3b8NAAAAQAAJ?hl=en&gbpv=1	^^^	^^^	^^^	^^^	AN - Draft:English settling of Belize	https://en.wikipedia.org/wiki/Draft:English_settling_of_Belize	###	
^^^	^^^	^^^	Peralta	^^^	^^^	P	0	1883	^^^	"Costa-Rica, Nicaragua y Panamá en el siglo XVI; su historia y sus límites según los documentos del Archivo de Indias de Sevilla, del de Simancas, etc"	vol 1 of 1 / 1st ed	^^^	http://id.lib.harvard.edu/alma/990046437710203941/catalog	^^^	^^^	^^^	"Madrid, M. Murillo; [etc., etc.] 1883"	AN - orig data sources 1.2.numbers	/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data sources 1.2.numbers	###	
^^^	S 498	^^^	Alsedo	^^^	^^^	P	^^^	1883	^^^	Piraterías y agresiones de los ingleses y de otros pueblos de Europa en la América Española desde el siglo XVI al XVIII	vol 1 of 1 / ^^^ ed	Madrid: Imprenta de Manuel G. Hernández	https://hollis.harvard.edu/permalink/f/1mdq5o5/TN_cdi_gale_digitalcollections_CY0102801746	^^^	^^^	1	^^^	OB - AH - Piracy	https://www-oxfordbibliographies-com.ezp-prod1.hul.harvard.edu/view/document/obo-9780199730414/obo-9780199730414-0077.xml	###	
^^^	S 496	Gibbs	Gibbs / Gibbs 1883	^^^	^^^	P	^^^	1883	^^^	"British Honduras: an historical and descriptive account of the colony from its settlement, 1670"	vol 1 of 1 / 1st ed	"London: Sampson Low, Marston, Searle, & Rivington"	https://www.google.com/books/edition/British_Honduras/UmhuYGCOdNQC	^^^	^^^	^^^	^^^	AN - Draft:English settling of Belize	https://en.wikipedia.org/wiki/Draft:English_settling_of_Belize	###	
^^^	^^^	^^^	Academia	1	25	P	1	1885	1932	"Colección de documentos ineditos relativos al descubrimiento, conquista y organización de las antiguas posesiones españolas de ultramar"	vol 1 to 25 of 25 / 1st ed	^^^	http://id.lib.harvard.edu/alma/990012515700203941/catalog	^^^	^^^	^^^	"Second series (25 v., Madrid, Est. tip. ""Sucesores de Rivadeneyra,"" 1885-1932) / t. 1. Isla de Cuba.--t. 2-3. De las islas Filipinas.--t. 4. De la isla de Cuba, pte. 2.--t. 5. De los documentos legislativos.--t. 6. De la isla de Cuba, pte. 3.--t. 7-8. De los pleitos de Colón.--t. 9-10. De los documentos legislativos, pte. 2-3.--t. 11. Relaciones de Yucatán.--t. 12. Cartas, informes y memoriales de d. Gabriel Fernández de Villalobos. Vaticinios de la pérdida de las Indias.--t. 13. Relaciones de Yucatán, pte. 2--t. 14-19. Indice general de los papeles del consejo de Indias.--t. 20-25. Gobernación espiritual y temporal de las Indias."	AN - orig data sources 1.2.numbers	/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data sources 1.2.numbers	###	
^^^	^^^	^^^	^^^	^^^	^^^	P	^^^	1886	^^^	"Handbook and catalogue, the West Indies and British Honduras"	vol 1 of 1 / 1st ed	London : W. Clowes and Sons	https://firstsearch-oclc-org.ezp-prod1.hul.harvard.edu/WebZ/FSFETCH?fetchtype=fullrecord:sessionid=fsap03pxm1-1680-l5e510nk-14lcy8:entitypagenum=17:0:recno=5:resultset=9:format=FI:next=html/record.html:bad=error/badfetch.html:entitytoprecno=5:entitycurrecno=5:numrecs=1	^^^	^^^	^^^	^^^	AN - ‘British Honduras’ title search in WorldCat - FirstSearch	https://firstsearch-oclc-org.ezp-prod1.hul.harvard.edu/WebZ/FSQUERY?searchtype=limitlink:format=BI:next=html/records.html:bad=html/records.html:numrecs=10:query=ti%3A+British+w+Honduras:limitDT=dt%3D+bks:entitylimitlinktype=bks:dbname=WorldCat:lid=5:limit-yr%3A=1600-1899:rank=HOLDINGS:sessionid=fsap03pxm1-1680-l5e510nk-14lcy8:entitypagenum=16:0	###	
^^^	^^^	^^^	^^^	1	^^^	P	^^^	1888	^^^	A historical geography of the British colonies	vol 1 to ^^^ of ^^^ / 1st ed	Oxford: The Clarendon Press	http://id.lib.harvard.edu/alma/990058682800203941/catalog	^^^	^^^	^^^	"1887 Introduction to a historical geography [Oxford, Clarendon Press, 1 vol, http://id.lib.harvard.edu/alma/990058681810203941/catalog] / 1905-1925 A historical geography [Oxford, Clarendon Press, 7 volumes in 13 volumes, vars editions, http://id.lib.harvard.edu/alma/990067366610203941/catalog] with vol 2 re WI /// Possibly see 1934 Craven, Historical study, Journal of Modern History 6(1):40-69 [https://www.jstor.org/stable/1872177] /// Extract of 1890 reprint of vol 2 [Oxford, Clarendon] re Honduras included in Timehri the Journal of the Royal Agricultural and Commercial Society by N. Darnell Davis circa 1891 [http://ezp-prod1.hul.harvard.edu/login?url=https://www.jstor.org/stable/60232600]"	AN - ‘Honduras’ search in HOLLIS - FCO - 19th-Century British Pamphlets	https://www-jstor-org.ezp-prod1.hul.harvard.edu/action/doBasicSearch?Query=%22Honduras%22&ccda=eyJpZCI6ICIyNjU4MzkyNyIsICJwYWdlTmFtZSI6ICJGb3JlaWduIGFuZCBDb21tb253ZWFsdGggT2ZmaWNlIENvbGxlY3Rpb24iLCAicGFnZVVybCI6ICIvc2l0ZS9wcmltYXJ5LXNvdXJjZXMvMTl0aC1jZW50dXJ5LWJyaXRpc2gtcGFtcGhsZXRzL2ZvcmVpZ24tYW5kLWNvbW1vbndlYWx0aC1vZmZpY2UtY29sbGVjdGlvbi8iLCAidHlwZSI6ICJjb21waWxhdGlvbiIsICJwb3J0YWxOYW1lIjogIkpTVE9SIFByaW1hcnkgU291cmNlcyIsICJwb3J0YWxVcmwiOiAiL3NpdGUvcHJpbWFyeS1zb3VyY2VzLyJ9&so=rel	###	
^^^	S 806	^^^	Pavia	^^^	^^^	P	^^^	1888	^^^	"Los ingleses en Mexico, ó sea, el origen y fundacion de las colonias británicas en el seno mexicano"	vol 1 of 1 / 1st ed	"México, D.F.: Imprenta de Jose V. Castillo"	http://acervo.bibliotecavirtualdeyucatan.com.mx/janium-bin/janium_zui.pl?fn=64020&jzd=/janium/AP2/XLIII-1888.12/d.jzd	^^^	^^^	^^^	^^^	AN - Draft:English settling of Belize	https://en.wikipedia.org/wiki/Draft:English_settling_of_Belize	###	
^^^	S 802	Hon Hnd	HB / HH / Hon Hnd / Hon Hnd nn / Bristowe & Wright 1888 / Metzgen & Cain 1925	1	^^^	P	^^^	1888	^^^	"The Handbook of British Honduras for 1888-89 : Comprising Historical, Statistical, and General Information Concerning the Colony, Compiled from Official and Other Reliable Records"	vol 1 to 5 of 5 / 1st ed	Edinburgh & London: William Blackwood & Sons	https://www.google.com/books/edition/The_Handbook_of_British_Honduras/Z5YvAAAAMAAJ	^^^	^^^	^^^	"Vols listed in OCLC 1888-89, 1889-90, 1890-91, 1891-92, 1892-93 /// Possibly continued by 1925 Handbook of British Honduras [London, West India Committee, http://id.lib.harvard.edu/alma/990011910380203941/catalog]"	AN - Draft:English settling of Belize	https://en.wikipedia.org/wiki/Draft:English_settling_of_Belize	###	
^^^	^^^	^^^	Hume	1	4	P	1	1892	1899	"Calendar of State Papers, Simancas"	vol 1 to 4 of 4 / 1st ed	^^^	https://www.british-history.ac.uk/search/series/cal-state-papers--simancas	^^^	^^^	^^^	^^^	AN - orig data sources 1.2.numbers	/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data sources 1.2.numbers	###	
^^^	^^^	^^^	^^^	^^^	^^^	P	^^^	1893	^^^	"Informe del c. Ignacio Mariscal: secretario del despacho de relaciones exteriores, rendido ante el Senado acerca del tratado de límites entre Yucatán y Belice, con un apéndice de notas y piezas justificativas"	^^^	Mexico: Imprenta de F. Diaz de Leon Sucs. SA Esquina de San Juan de Letrán y Rebeldes	http://ezp-prod1.hul.harvard.edu/login?url=https://www.jstor.org/stable/60235450	^^^	^^^	^^^	^^^	AN - ‘Honduras’ search in HOLLIS - FCO - 19th-Century British Pamphlets	https://www-jstor-org.ezp-prod1.hul.harvard.edu/action/doBasicSearch?Query=Honduras&ccda=eyJpZCI6ICIyNjU4MzkyNyIsICJwYWdlTmFtZSI6ICJGb3JlaWduIGFuZCBDb21tb253ZWFsdGggT2ZmaWNlIENvbGxlY3Rpb24iLCAicGFnZVVybCI6ICIvc2l0ZS9wcmltYXJ5LXNvdXJjZXMvMTl0aC1jZW50dXJ5LWJyaXRpc2gtcGFtcGhsZXRzL2ZvcmVpZ24tYW5kLWNvbW1vbndlYWx0aC1vZmZpY2UtY29sbGVjdGlvbi8iLCAidHlwZSI6ICJjb21waWxhdGlvbiIsICJwb3J0YWxOYW1lIjogIkpTVE9SIFByaW1hcnkgU291cmNlcyIsICJwb3J0YWxVcmwiOiAiL3NpdGUvcHJpbWFyeS1zb3VyY2VzLyJ9&so=rel	###	
^^^	^^^	^^^	^^^	^^^	^^^	P	^^^	1893	^^^	"Informe del C. Ignacio Mariscal, Secretario del Despacho de Relaciones Exteriores, rendido ante el Senado, acerda del Tratado de Limites entre Yucatan y Belice con un apendice de notas y piezas justificativas "	vol 1 of 1 / ^^^ ed	México: Imprenta de F Diaz de Leon Sucs SA	https://hdl.handle.net/2027/hvd.32044056147374	^^^	^^^	^^^	^^^	AN - ‘Belice Walix Valiz Zaratan Baliz’ search in HOLLIS - Paratext - Eight Centuries	https://history-paratext-com.ezp-prod1.hul.harvard.edu/ncm/ncm.php/r?request_type=reposition&position=71&detail=1&saved_set=0	###	
^^^	^^^	^^^	Rubio Alpuche 1894	^^^	^^^	P	^^^	1894	^^^	Belice : Apuntes historicos y colección de tratados internacionales relativos a esta colonia británica	vol 1 of 1 / 1st ed	"Merida: Imprenta de ""La Revista de Mérida"""	https://www.google.com/books/edition/Belice/YdkBAAAAMAAJ	http://id.lib.harvard.edu/alma/990059021220203941/catalog	^^^	^^^	^^^	AN - Draft:English settling of Belize	https://en.wikipedia.org/wiki/Draft:English_settling_of_Belize	###	
^^^	^^^	^^^	^^^	^^^	^^^	P	^^^	1894	^^^	"El tratado sobre Belice, considerado en el terreno practico y bajo el punto de vista constitucional"	vol 1 of 1 / ^^^ ed	"Mexico : Tip. ""El libro diario"""	http://id.lib.harvard.edu/alma/990059951850203941/catalog	^^^	^^^	^^^	^^^	AN - ‘Belice Walix Valiz Zaratan Baliz’ search in HOLLIS - Paratext - Eight Centuries	https://history-paratext-com.ezp-prod1.hul.harvard.edu/ncm/ncm.php/r?request_type=reposition&position=71&detail=1&saved_set=0	###	
^^^	^^^	^^^	^^^	^^^	^^^	P	^^^	1894	^^^	"Yucatan y Belice. Colección de Documentos Importantes que se refieren al tratado de 8 de julio de 1893, celebrado entre el Sr. Lic. Ignacio Mariscal en representación de México, y Sir Spencer Saint Jhon en representación de la Gran Bretaña"	vol 1 of 1 / ^^^ ed	"Mérida : Tipografía de G. Canto Calle de ""Los Novelo"""	https://hdl.handle.net/2027/hvd.32044056069271	^^^	^^^	^^^	^^^	AN - ‘Belice Walix Valiz Zaratan Baliz’ search in HOLLIS - Paratext - Eight Centuries	https://history-paratext-com.ezp-prod1.hul.harvard.edu/ncm/ncm.php/r?request_type=reposition&position=71&detail=1&saved_set=0	###	
^^^	^^^	^^^	^^^	^^^	^^^	P	^^^	1894	^^^	Belice. Apuntes historicos y colección de tratados internacionales relativos a esta colonia britanica por Nestor Rubio Alpuche	vol 1 of 1 / ^^^ ed	"Mérida-Yucatan : Imprenta de ""La Revista de Mérida"""	https://hdl.handle.net/2027/mdp.39015027987927	^^^	^^^	^^^	^^^	AN - ‘Belice Walix Valiz Zaratan Baliz’ search in HOLLIS - Paratext - Eight Centuries	https://history-paratext-com.ezp-prod1.hul.harvard.edu/ncm/ncm.php/r?request_type=reposition&position=71&detail=1&saved_set=0	###	
^^^	^^^	^^^	^^^	^^^	^^^	P	^^^	1894	^^^	"La cuestion de Belice y el informe del señor secretario de relaciones. 
Articulos publicados en ""El Tiempo,"" de Mexico, por el lic. Alejandro Villaseñor y Villaseñor. "	vol 1 of 1 / ^^^ ed	"Mexico, Imp. de el Tiempo"	https://catalog.hathitrust.org/Record/008649613	^^^	^^^	^^^	^^^	AN - ‘Belice Walix Valiz Zaratan Baliz’ search in HOLLIS - Paratext - Eight Centuries	https://history-paratext-com.ezp-prod1.hul.harvard.edu/ncm/ncm.php/r?request_type=reposition&position=71&detail=1&saved_set=0	###	
^^^	^^^	^^^	^^^	^^^	^^^	P	^^^	1894	^^^	"Defensa del tratado de límites entre Yucatán y Belice, con respuesta á las objeciones que se han hecho en su contra, apoyada en algunos documentos inéditos y seguida de otros ya conocidos así como de los principales artículos de prensa metropolitana y yucateca que lo ha defendido"	vol 1 of 1 / ^^^ ed	"México : Imprenta de «El Siglo Diez y Nueve», Calle de Victoria núm. 15"	https://hdl.handle.net/2027/umn.31951002559698s	^^^	^^^	^^^	^^^	AN - ‘Belice Walix Valiz Zaratan Baliz’ search in HOLLIS - Paratext - Eight Centuries	https://history-paratext-com.ezp-prod1.hul.harvard.edu/ncm/ncm.php/r?request_type=reposition&position=71&detail=1&saved_set=0	###	
^^^	S 798	^^^	Duro / F Duro	1	9	P	0	1895	1903	Armada española desde la unión de los reinos de Castilla y de León	vol 1 to 9 of 9 / 1st ed	^^^	https://catalog.hathitrust.org/Record/001245848/Home	https://hollis.harvard.edu/permalink/f/1mdq5o5/TN_cdi_hathitrust_hathifiles_nyp_33433009379904	https://armada.defensa.gob.es/ArmadaPortal/page/Portal/ArmadaEspannola/cienciaorgano/prefLang-es/02cienciaihcn--01a-cesareo-fernandez-duro	^^^	"Madrid, Est. tipográfico ""Sucesores de Rivadeneyra,"" 1895-1903."	AN - orig data sources 1.2.numbers	/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data sources 1.2.numbers	###	
^^^	^^^	^^^	^^^	^^^	^^^	P	^^^	1897	^^^	"La Cuestion de Belice, algunas observaciones que al Tratado concluido el 8 de julio de 1893, entre el gobierno mexicano y el britanico, hace el C. Miguel Castellanos Sanchez, senador al Congreso de la Union por el estado de Morelos, mayo de 1894"	vol 1 of 1 / ^^^ ed	"México : Imp. de El Tiempo, cerca de Santo Domingo Num. 4"	https://hdl.handle.net/2027/hvd.32044053196671	^^^	^^^	^^^	^^^	AN - ‘Belice Walix Valiz Zaratan Baliz’ search in HOLLIS - Paratext - Eight Centuries	https://history-paratext-com.ezp-prod1.hul.harvard.edu/ncm/ncm.php/r?request_type=reposition&position=71&detail=1&saved_set=0	###	
^^^	^^^	^^^	Ronciere	1	6	P	0	1899	1932	Histoire de la marine française	vol 1 to 6 of 6 / 1st to 2nd ed	^^^	http://id.lib.harvard.edu/alma/990032697730203941/catalog	http://id.lib.harvard.edu/alma/990015222610203941/catalog	https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001103669599	^^^	I. Les Origines. - 1899 ; II. La Guerre de Cent ans. Révolution maritime. - 1900 ; III. Les Guerres d'Italie. Liberté des mers. - 1906 ; IV. En quête d'un empire colonial. Richelieu. - 1910 ; V. La Guerre de Trente ans. Colbert. - 1920 ; VI. Le Crépuscule du grand règne. L'Apogée de la guerre de course. - 1932 / BnF = http://ark.bnf.fr/ark:/12148/cb340657338	AN - orig data sources 1.2.numbers	/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data sources 1.2.numbers	###	
^^^	^^^	^^^	^^^	^^^	^^^	P	^^^	1900	^^^	Conozcamos Belice	vol 1 of 1 / ^^^ ed	^^^: Editorial Piedra Santa	^^^	^^^	^^^	^^^	"por Manuel Guerra, desc 16 [i.e. 20] p. : ill. (some col.), maps ; 23 cm."	AN - ‘Belice Walix Valiz Zaratan Baliz’ search in HOLLIS - Paratext - Eight Centuries	https://history-paratext-com.ezp-prod1.hul.harvard.edu/ncm/ncm.php/r?request_type=reposition&position=61&detail=1&saved_set=0	###	
^^^	^^^	^^^	Marcel	^^^	^^^	P	0	1902	^^^	Les corsaires français au XVIe siècle dans les Antilles	vol 1 of 1 / 1st ed	^^^	http://id.lib.harvard.edu/alma/990059773670203941/catalog	http://id.lib.harvard.edu/alma/990047387720203941/catalog	^^^	^^^	In 1902 conference papers = http://id.lib.harvard.edu/alma/990047387720203941/catalog	AN - orig data sources 1.2.numbers	/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data sources 1.2.numbers	###	
^^^	^^^	^^^	Hakluyt cc	1	12	P	1	1903	1905	"The Principal Navigations, Voyages, Traffiques & Discoveries of the English Nation : Made by Sea or Over-land to the Remote and Farthest Distant Quarters of the Eart at any time within the compasse of these 1600 Yeeres"	vol 1 to 12 of 12 / Reprint of 2nd expanded ed	Glasgow: James MacLehose & Sons for the Hakluyt Society	^^^	^^^	^^^	^^^	"Works issued by the Hakluyt Society. extra ser. nos. 1-12 / vol 1 = https://hdl.handle.net/2027/uva.x030682653 / 2 = https://hdl.handle.net/2027/msu.31293008125290 /// Hakluyt works = 1582 Divers voyages touching the discoverie / 1584 A particuler discourse concerninge the greate necessitie / 1589 The Principall Navigations in 1 vol / 1598-1600 The Principall Nauigations in 3 vols / vars full text in https://en.wikipedia.org/wiki/Richard_Hakluyt /// Reprint of 1598-1600 edition = 1903-1905 The Principal navigations [Hakluyt Soc Extra ser nos 1-12], Glasgow: James MacLehose & Sons for the Hakluyt Soc, in 12 vols"	AN - orig data sources 1.2.numbers	/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data sources 1.2.numbers	###	
^^^	S 460	Haring	Haring	^^^	^^^	P	0	1910	^^^	Buccaneers in the West Indies in the Seventeenth Century	vol 1 of 1 / 1st ed	^^^	http://www.gutenberg.org/ebooks/19139	http://id.lib.harvard.edu/alma/990014818400203941/catalog	^^^	^^^	^^^	AN - orig data sources 1.2.numbers	/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data sources 1.2.numbers	###	
^^^	^^^	^^^	^^^	^^^	^^^	P	^^^	1912	^^^	"Smuggling in the American Colonies at the Outbreak of the Revolution, with Special Reference to the West Indies Trade"	vol 1 of 1 / ^^^ ed	"New York: Moffat, Yard"	http://id.lib.harvard.edu/alma/990028545920203941/catalog	^^^	^^^	1	^^^	OB - AH - Smuggling	https://www-oxfordbibliographies-com.ezp-prod1.hul.harvard.edu/view/document/obo-9780199730414/obo-9780199730414-0197.xml	###	
^^^	^^^	^^^	Pereira	1	2	P	1	1916	1925	Historia ou annaes dos feitos da Companhia privilegiada das Indias occidentaes desde o seu começo até ao fim do anno de 1636	vol 1 to 2 of 2 / trans of 1st ed	^^^	http://id.lib.harvard.edu/alma/990056629580203941/catalog	^^^	^^^	^^^	First published 1644 / vol 1 = https://hdl.handle.net/2027%2Fcoo.31924020373316 / vol 2 = https://hdl.handle.net/2027%2Fnjp.32101068325834	AN - orig data sources 1.2.numbers	/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data sources 1.2.numbers	###	
^^^	^^^	^^^	^^^	^^^	^^^	P	^^^	1918	^^^	Trade and Navigation between Spain and the Indies in the Time of the Hapsburgs	vol 1 of 1 / ^^^ ed	^^^	http://id.lib.harvard.edu/alma/990020597990203941/catalog	^^^	^^^	0	Possibly [http://id.lib.harvard.edu/alma/990012706290203941/catalog]	OB - LAS - Piracy	https://www-oxfordbibliographies-com.ezp-prod1.hul.harvard.edu/view/document/obo-9780199766581/obo-9780199766581-0018.xml?rskey=0FX2RV&result=3&q=logwood#firstMatch	###	
^^^	S 774	^^^	Jameson	^^^	^^^	P	1	1923	^^^	Privateering and Piracy in the Colonial Period: Illustrative Documents	vol 1 of 1 / 1st ed	^^^	http://www.gutenberg.org/files/24882/24882-h/24882-h.htm	http://id.lib.harvard.edu/alma/990014309840203941/catalog	^^^	^^^	^^^	AN - orig data sources 1.2.numbers	/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data sources 1.2.numbers	###	
^^^	^^^	^^^	^^^	^^^	^^^	P	^^^	1923	^^^	Piracy in the West Indies and Its Suppression	vol 1 of 1 / ^^^ ed	"Salem, MA: Essex Institute"	http://id.lib.harvard.edu/alma/990041302330203941/catalog	^^^	^^^	1	^^^	OB - AH - Smuggling	https://www-oxfordbibliographies-com.ezp-prod1.hul.harvard.edu/view/document/obo-9780199730414/obo-9780199730414-0197.xml	###	
^^^	^^^	^^^	^^^	^^^	^^^	P	^^^	1924	^^^	Smugglers and Smuggling	vol 1 of 1 / ^^^ ed	New York: Duffield	http://id.lib.harvard.edu/alma/990007033690203941/catalog	^^^	^^^	1	^^^	OB - AH - Smuggling	https://www-oxfordbibliographies-com.ezp-prod1.hul.harvard.edu/view/document/obo-9780199730414/obo-9780199730414-0197.xml	###	
^^^	^^^	^^^	^^^	^^^	^^^	P	^^^	1925	^^^	"The handbook of British Honduras, comprising historical, statistical and general information concerning the colony"	^^^	London: West India Committee	^^^	^^^	^^^	^^^	MAY FILE UNDER HH / HB / Hon Hnd 9 JUL 2022 / 10 JUL 2022	AN - Draft:English settling of Belize	https://en.wikipedia.org/wiki/Draft:English_settling_of_Belize	###	
^^^	S 770	Asturias	Asturias 1925	^^^	^^^	P	^^^	1925	^^^	Belice	vol 1 of 1 / 1st ed	Guatemala: Sociedad de Geografía é Historia de Guatemala	https://hdl.handle.net/2027%2Ftxu.059173022907279	^^^	^^^	^^^	^^^	AN - Draft:English settling of Belize	https://en.wikipedia.org/wiki/Draft:English_settling_of_Belize	###	
^^^	S 768	^^^	"Burdon S / /Burdon, Sketch / Burdon 1927"	^^^	^^^	P	^^^	1927	^^^	Brief Sketch of British Honduras	vol 1 of 1 / 1st ed	London: The West India Committee	^^^	^^^	^^^	^^^	"1927 1st ed in BL [OCLC 559407395] /// 1928 ed or reprint by Burdon [London, WIC] / 1939 ed or reprint by Burdon [Belize, Govt Printer] / 1944 ed or reprint by Anderson [Belize, Govt Printer] / 1948 ed or reprint by Anderson [Belize, Govt Printer] / 1952 ed or reprint by Anderson [Belize, GPO] / 1954 ed or reprint by Anderson [Belize, Printing Dept] / 1958 ed or reprint by Anderson [Belize, Printing Dept] / 1963 ed or reprint by Anderson [Belize, Printing Dept]"	AN - Draft:English settling of Belize	https://en.wikipedia.org/wiki/Draft:English_settling_of_Belize	###	
^^^	^^^	Williamson	Williamson	^^^	^^^	P	0	1927	^^^	Sir John Hawkins : the time and the man	vol 1 of 1 / 1st ed	Oxford: Clarendon Press	http://id.lib.harvard.edu/alma/990015185470203941/catalog	https://hdl.handle.net/2027%2Fmdp.39015027905218	^^^	^^^	^^^	AN - orig data sources 1.2.numbers	/Users/angelnavidad/Library/Mobile Documents/com~apple~Numbers/Documents/orig data sources 1.2.numbers	###	
^^^	^^^	^^^	Wright	^^^	^^^	P	^^^	1929	^^^	"Spanish documents concerning English voyages to the Caribbean, 1527-1568."	vol 1 of 1 / 1st ed	London: Printed for the Hakluyt Society	https://archive.org/details/in.ernet.dli.2015.97703/	^^^	^^^	^^^	"Works issued by the Hakluyt Society ; 2nd ser., no. 62 / cf regional guide by Redwood at https://www.hakluyt.com/hakluyt-society-regional-guides/"	AN - Draft:English settling of Belize	https://en.wikipedia.org/wiki/Draft:English_settling_of_Belize	###	
