Introduction: Loss of life or property in Belize from 1630 to present.
						


Sources: Series S 0—960 / Primary and secondary sources which are not deposited series or collections.
ID	NO	PRIM	COLL	TYPE	ALT ID	CITED	PERIOD	PERIOD	SIZE	UNITS	ITEM	REPOSITORY	CITY	COUNTRY	IMPRINT	CITY	COUNTRY	FIRST PUB	LAST PUB	AUTHORS	EDITORS	JOURNAL	V	I	VIA	NOTE	LINK	END	
T 218	218	1779	"4,403.45"	4.0	CUST 3/79	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	10,690.08"	"£	2,920.20"	"£	6,682.00"	CUST 3/79	"£	48.61"	"£	0.00"	"£	0.00"	CUST 3/79	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	349,527.15"	"£	2,918.20"	"£	6,607.00"	CUST 17/6	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 220	220	1780	"4,296.05"	4.0	CUST 3/80	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	14.05"	"£	0.00"	"£	0.00"	CUST 3/80	"£	1,527.15"	"£	540.00"	"£	192.00"	CUST 3/80	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	262,111.95"	"£	570.00"	"£	192.00"	CUST 17/6	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 222	222	1781	"3,056.68"	4.0	CUST 17/7	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	248,897.89"	"£	35.70"	"£	0.00"	CUST 17/7	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 224	224	1782	"1,440.60"	4.0	CUST 17/7	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	562,790.33"	"£	11.87"	"£	194.00"	CUST 17/7	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 226	226	1783	"1,140.45"	4.0	CUST 17/8	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	1,240.00"	"£	140.00"	"£	1,100.00"	CUST 14/4	xnp	xnp	xnp	xnp	"£	474,456.00"	"£	52.88"	"£	650.00"	CUST 17/8	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 228	228	1784	"2,323.39"	4.0	CUST 17/8	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	388,920.07"	"£	1,200.00"	"£	12,788.75"	CUST 17/8	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 230	230	1785	"11,683.07"	4.0	CUST 17/9	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	825.00"	"£	0.00"	"£	825.00"	CUST 14/5	xnp	xnp	xnp	xnp	"£	426,730.18"	"£	6,410.37"	"£	41,136.36"	CUST 17/9	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 232	232	1786	"15,471.54"	4.0	CUST 17/9	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	381,286.61"	"£	10,815.76"	"£	44,358.89"	CUST 17/9	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 234	234	1787	"8,795.04"	4.0	CUST 17/10	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	3,868.97"	"£	55.21"	"£	3,813.78"	CUST 14/6	xnp	xnp	xnp	xnp	"£	508,524.82"	"£	16,036.61"	"£	75,609.57"	CUST 17/10	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 236	236	1788	"6,333.87"	4.0	CUST 17/10	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	8,071.71"	"£	392.00"	"£	7,587.30"	CUST 14/7	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	279,428.08"	"£	20,348.15"	"£	189,340.40"	CUST 17/10	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 238	238	1789	"7,346.07"	4.0	CUST 17/11	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	11,974.65"	"£	510.46"	"£	11,439.61"	CUST 14/8	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	119,548.67"	"£	25,327.16"	"£	92,623.31"	CUST 17/11	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 240	240	1790	"6,015.12"	4.0	CUST 17/12	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	4,060.28"	"£	159.85"	"£	3,857.12"	CUST 14/9	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	100,298.98"	"£	19,280.33"	"£	78,928.40"	CUST 17/12	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 242	242	1791	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	15,899.26"	"£	360.50"	"£	15,382.13"	CUST 14/10	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	52,900.45"	"£	8,350.19"	"£	40,923.35"	CUST 17/13	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 244	244	1792	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	9,599.20"	"£	413.00"	"£	9,166.70"	CUST 14/11	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	64,509.11"	"£	13,492.15"	"£	45,963.51"	CUST 17/14	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 246	246	1793	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	4,763.41"	"£	145.25"	"£	4,565.00"	CUST 14/12	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	47,192.50"	"£	5,106.14"	"£	35,375.28"	CUST 17/15	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 248	248	1794	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	19,321.22"	"£	535.00"	"£	18,712.45"	CUST 14/12	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	42,885.23"	"£	8,064.92"	"£	33,009.85"	CUST 17/16	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 250	250	1795	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	20,366.35"	"£	4,693.98"	"£	15,217.65"	CUST 17/17	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 252	252	1796	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	2,963.15"	"£	238.00"	"£	2,725.15"	CUST 14/13A	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	26,418.33"	"£	10,529.30"	"£	15,113.70"	CUST 17/18	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 254	254	1797	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	38,276.98"	"£	11,974.13"	"£	26,163.02"	CUST 17/19	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 256	256	1798	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	6,579.39"	"£	1,927.77"	"£	4,406.83"	CUST 17/20	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 258	258	1799	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	920.03"	"£	0.00"	"£	0.00"	CUST 17/21	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 260	260	1800	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	6,642.18"	"£	294.24"	"£	6,341.82"	CUST 14/13A	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	16,777.75"	"£	1,658.40"	"£	14,805.28"	CUST 17/22	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 262	262	1801	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	232.26"	"£	0.00"	"£	232.26"	CUST 14/14	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	17,642.39"	"£	2,804.13"	"£	13,632.60"	CUST 17/23	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 264	264	1802	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	3,478.84"	"£	83.91"	"£	3,394.93"	CUST 14/15	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	59,848.82"	"£	9,149.00"	"£	49,883.90"	CUST 17/24	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 266	266	1803	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	12,668.33"	"£	582.65"	"£	12,073.69"	CUST 14/16	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	91,934.19"	"£	14,886.67"	"£	75,432.56"	CUST 17/25	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 268	268	1804	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	13,327.51"	"£	439.73"	"£	12,887.79"	CUST 14/17	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	86,115.80"	"£	11,153.98"	"£	73,284.13"	CUST 17/26	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 270	270	1805	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	11,678.64"	"£	587.48"	"£	11,091.15"	CUST 14/18	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	83,777.10"	"£	11,427.14"	"£	71,360.34"	CUST 17/27	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 272	272	1806	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	15,598.15"	"£	749.19"	"£	14,848.97"	CUST 14/19	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	76,244.75"	"£	10,934.17"	"£	64,881.96"	CUST 17/28	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 274	274	1807	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	11,859.58"	"£	435.03"	"£	11,395.25"	CUST 14/20	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	60,013.10"	"£	10,429.84"	"£	49,154.70"	CUST 17/29	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 276	276	1808	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	17,166.96"	"£	581.69"	"£	16,560.90"	CUST 14/21	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	61,045.57"	"£	8,252.05"	"£	52,334.43"	CUST 17/30	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 278	278	1809	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	59,816.62"	"£	10,063.98"	"£	48,599.69"	CUST 4/5	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 280	280	1810	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	74,979.92"	"£	12,205.43"	"£	61,878.63"	CUST 4/6	xnp	xnp	xnp	xnp	"£	17,144.81"	"£	425.18"	"£	16,677.50"	CUST 14/22	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 282	282	1811	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	95,795.02"	"£	16,079.40"	"£	78,330.22"	CUST 4/7	xnp	xnp	xnp	xnp	"£	9,581.46"	"£	338.98"	"£	9,237.23"	CUST 14/23	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 284	284	1812	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	71,670.21"	"£	11,665.87"	"£	59,537.66"	CUST 4/8	xnp	xnp	xnp	xnp	"£	20,547.96"	"£	951.60"	"£	19,596.36"	CUST 14/24	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 286	286	1813	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	15,146.40"	"£	599.63"	"£	14,533.95"	CUST 14/25	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 288	288	1814	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	13,061.37"	"£	307.15"	"£	12,752.45"	CUST 14/26	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	92,159.83"	"£	10,639.92"	"£	69,541.25"	CUST 4/9	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 290	290	1815	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	40,305.49"	"£	1,581.20"	"£	38,656.75"	CUST 14/27	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	155,826.54"	"£	20,236.73"	"£	134,899.75"	CUST 4/10	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 292	292	1816	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	21,991.35"	"£	611.77"	"£	21,375.83"	CUST 14/28	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	118,328.79"	"£	18,122.86"	"£	93,438.18"	CUST 4/11	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 294	294	1817	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	79,263.73"	"£	26,158.38"	"£	45,065.17"	CUST 4/12	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 296	296	1818	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	97,267.68"	"£	10,340.58"	"£	80,927.70"	CUST 4/13	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 298	298	1819	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	106,419.47"	"£	14,603.76"	"£	83,635.93"	CUST 4/14	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 300	300	1820	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	136,360.48"	"£	13,594.78"	"£	108,239.96"	CUST 4/15	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 302	302	1821	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	98,282.80"	"£	13,591.84"	"£	70,592.08"	CUST 4/16	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 304	304	1822	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	21,772.41"	"£	629.34"	"£	18,430.59"	CUST 14/34	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	162,118.73"	"£	22,379.04"	"£	114,190.32"	CUST 4/17	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 306	306	1823	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	136,881.13"	"£	14,718.80"	"£	80,714.17"	CUST 4/18	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 308	308	1824	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	196,756.70"	"£	30,190.51"	"£	137,001.63"	CUST 4/19	"£	262,988"	"£	272,826"	xnp	"£	235,335"	"£	218,522"	Martin 140-1	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 310	310	1825	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	170,472.95"	"£	32,462.01"	"£	89,564.71"	CUST 4/20	"£	289,871"	"£	295,111"	xnp	"£	244,131"	"£	232,052"	Martin 140-1	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 312	312	1826	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	205,321.59"	"£	21,538.14"	"£	140,625.91"	CUST 4/21	"£	412,727"	"£	350,370"	xnp	"£	303,882"	"£	283,076"	Martin 140-1	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 314	314	1827	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	222,885.31"	"£	19,948.98"	"£	144,407.40"	CUST 4/22	"£	313,502"	"£	394,132"	xnp	"£	271,209"	"£	374,394"	Martin 140-1	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 316	316	1828	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	181,251.53"	"£	18,400.63"	"£	108,290.50"	CUST 4/23	"£	233,756"	"£	301,255"	xnp	"£	185,929"	"£	219,798"	Martin 140-1	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 318	318	1829	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	182,061.38"	"£	17,623.11"	"£	102,718.70"	CUST 4/24	"£	244,464"	"£	255,282"	xnp	"£	209,199"	"£	219,662"	Martin 140-1	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
