ID	NO	LOSSY	INVASN	SIEGE	SER 0	SER 1	START	STOP	NAME	DESC	PLACE	SP	NON—SP 0	NON—SP 1	PRESS	CF	VIA	NOTE	LOSS 0	LOSS 1	LOSS 2	LOSS 3	LOSS 4	LOSS 5	END	
E 588	588	1	0	xxx	Hos	xnp	1 Aug 1805	30 Aug 1805	xnp	One Gun boat lost	xnp	xnp	xnp	xnp	xnp	"MM A3 [30 Aug, 19 Nov 1805] / ML C [4 Sep 1806]"	"Burdon 2 81, 86, 99"	"Aug 1805 Loss of Gun boat Growler, not thereafter found or recovered /v Burdon 2 /MM A3"	xnp	xnp	xnp	1 Gun boat lost = £803	xnp	Cost £50 for despatch of search boat	###	
E 590	590	1	0	xxx	Met	Storm	28 Aug 1805	28 Aug 1805	xnp	One hurricane strikes Hon	Old	xnp	xnp	xnp	xnp	"ML C [11, 23 Sep, 2 Oct 1805]"	Burdon 2 82	"11 Sep 1805 Magistrates to Lt Col Gordon. ""Times of general scarcity have too frequently fallen tot he Lott of this settlement since the commencement of Hostilities with Spain, but at no period was there ever such an accumulated pressure, or a more untoward Combination of distressing Circumstances likely to overwhelm a Community than at present. ... The Stores are so completely exhausted that not one barrel of Flour is to be purchased at Belize."" /v Burdon 2 /ML C"	xnp	xnp	xnp	xnp	"all plantation walks, yam vines destroyed"	Prov very scarce for c ? m	###	
E 592	592	1	0	xxx	Met	Storm	28 Aug 1805	28 Aug 1805	xnp	One hurricane strikes Hon	xnp	xnp	xnp	xnp	Mercantile Advertiser [NY] 4148 3	xnp	xnp	"Extract of a letter from Honduras, dated September 10th 1805. ""... On the 28th of last month, a hurricane, effectually compleated an almost total loss of all and every species of Bread kind; ... not one barrel of flour was to be purchased at Belize. ..."" /Mercantile Advertiser 4148"	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 594	594	1	0	xxx	Hos	xnp	1 Jan 1806	30 Aug 1807	xnp	Sp Priv cruise Hon	"Ranguana Caye, Placencia, Mullins R, Omoa"	Priv “Felucca” / xxx	"William Burn, HMS Wolf, HMS Gaelon, HMS Aurora 1 Gunboat"	xnp	xnp	"MM A3 [28 Jan, 20 Feb, 11 Jun 1806, 24 Feb 1807] / ML C [7 Jan, 1, 13, 14, 15, 28 Feb, 1 May 1806, 22 Aug 1807] / GC U [28 Feb 1807]"	Burdon 2 90	"Schooner Aurora agreed to be hired 20 Feb 1806 /v Burdon 2 /MM A3 /// HMB Gaelon supplied with 12 pounder carronage and timber on 1 May 1806 /v Burdon 2 /ML C /// Possibly see, Boston, 4 Oct 1806. Capt GODFREY, who arrived yesterday (via quarantine) fm Hon, which he left 26th Aug, informs, that the inhabitants expected an immediate attack fm the Sp; having received information that several thousand troops and a number of gun boats, &c. were fitting out at Bacalar and Campeachy, for the purpose of attacking them. The Eng were making spirited exertions to receive them;—and had armed boats watching their movements. A flag of truce, which had been sen them, by the Eng, had not returned when Capt G sailed. /Columbian Centinel [Boston] 2351 2 = 4 Oct 1806"	xnp	1 fisherman for c ? m / 6 crew for ? m	xnp	1 fishing vessel 1 Schooner 1 Brig	1 Gun boat severely damaged	"Expense £4 daily for Aurora patrol for c ? m, supplying HMB Gaelon, £24 pa to Provost Marshal / £40 to liberate 6 crew held by Sp / c 50 stand of arms"	###	
E 596	596	1	0	xxx	Soc	Tech	18 Jul 1806	18 Jul 1806	xnp	"Fire destroys unknown portion of North side of Belize T, after which Public Meeting passes further fire safety measures"	Old	xnp	xnp	xnp	xnp	"MM A3 [19 Jul, 16 Aug 1806, 30 Jun 1807]"	"Burdon 2 96, 104"	"Later, £40 allowed a woman to rebuild home destroyed by fire /v Burdon 2 /MM A3"	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 598	598	1	0	xxx	Bio	Ill	1 Oct 1806	30 Oct 1806	xnp	"Epidemic among residents of “severe sickness,” attributed to filthy state of foreshore"	Belize T	xnp	xnp	xnp	xnp	"ML C [28 Oct 1806, 14 Feb 1807]"	Burdon 2 99	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 600	600	1	0	xxx	Hos	xnp	1 Feb 1807	19 Feb 1807	xnp	Amerindians assault logging gangs working upstream of Old R at Hogstye Bank	Old	xnp	xnp	xnp	xnp	ML C [19 Feb 1807]	Burdon 2 101	"Hogstye Bank = above Orange Walk [BZ district], probably near Roaring Creek /v Bolland C 48 /// Possibly see, Extract of letter fm Hon, dated 25th May, 1807, says, ""The Gov of Jam, fm an application by the Mags, to HM Sup, supported and recommended by him, has granted permission for the importation of salted Beef and Pork into the Settlement, in American Bottoms, for eight months fm this date."" /Boston Commercial Gazette 22 37 2 = 9 Jul 1807 /// Possibly see [c 1809 Belize T.] not many years past, numerous tribes of hostile Indians often left their recesses in the woods for the purpose of plunder. This they often accomplished; and if resistance were offered, not infrequently committed the most sanguinary murders. The habitations of these people have never been traced. Their dispositions are peculiarly ferocious ... the dread of the military, whom it has been found expedient frequently to dispatch in pursuit of these fugitives, has latterly operated as a very effectual check /v Bolland F 22 /Henderson 18–19"	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 602	602	1	0	xxx	Con	xnp	25 Mar 1807	25 Mar 1807	Slave Trade Act 1807	xxx	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"Not assiduously enforced in Hon, esp or mainly relating to slaves from Jam, at least to 6 Feb 1817, eg R 1 [6 Feb 1817], MM C [25 Feb 1817] /v Burdon xxx 189, 193 /// 2 Nov 1819 Pub Mtg 53 present. Resolved, in response to request by Sec of State for information as to observation of Slave Trade Act, that a census of the Slave population be taken every three years. /v Burdon 2 222 /MM D"	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 604	604	1	0	xxx	Bio	Ill	1 Apr 1807	7 May 1807	xnp	"Epidemic among residents of smallpox, attributed to ill or negligent conduct of Dr. Cumming"	Old	xnp	xnp	xnp	xnp	ML C [2 May 1807]	Burdon 2 102	xnp	xnp	xnp	xnp	xnp	xnp	"Cost = inoculation of troops, xxx"	###	
E 606	606	1	0	xxx	Hos	War	25 Sep 1808	29 Sep 1833	Spanish-American Revolution	xxx	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"See, possibly, stoppage in provisions fm Bacalar ESTADO,40,N.61 / and piracy, navigation treaty with Guat ESTADO,96,Exp.6"	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 608	608	1	0	xxx	Bio	Ill	4 Jul 1810	30 Jul 1810	xnp	"Epidemic among ship at port, of yellow fever, ordered quarantined at Southern Triangle by Mags"	"Old, Southern Triangle"	xnp	xnp	xnp	xnp	MM B [4 Jul 1810]	Burdon 2 138	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 610	610	1	0	xxx	Hos	xnp	22 Feb 1812	25 Feb 1812	Sup reclaims New	"Sup sends 2 Buques to dislodge small naval detachment from Bacalar stationed at New R, reclaiming New R for Hon"	New	"Juan Bautista Gual, Capt Manuel Melendez, José María Encalada"	"Col John Nugent Smyth, Capt John Coatguelwin, Mr Wade, Mr Hyde, Mr Bennet, Lawrie, Douglas, Willson, Grant, Hove, Nancy, Perry Mackinsey, Gale, William Gempsly or Gempsin"	xnp	xnp	"xxx [Gual a Smyth, Bacalar a 28 febrero 1812, 7 agosto 1812]"	Peniche 383	"Possibly see 1816 Hon map Link: https://lccn.loc.gov/2004629007 /// Gual a Smyth, 1812 letters annexed to [c 1869] “una acta del ayuntamiento de Bacalar, que existe en el archivo del ministerio de relaciones."" /v Peniche 388 /// Gual a [Col John Nugent] Smyth, Bacalar a 28 febrero 1812. De mi oficio de 25 del corriente [feb 1812] habrá V.S. inferido la sorpresa que recibiria al primer parte que se me dió de haberse presentado en la boca del Rio Nuevo dos buques armados, cuyo cmoandante, de órden de V.S., hizo retirar el pequeño destacamento que habia yo mandado á aquel puerto de mi jurisdiccion, y desde luego creí que algun equivocado informe habria sido la causa; pero mas me ha sorprendido vern en el oficio de V.S. del 22 (que me entregó ayer D. Juan Coatguelwin, capitan commandante de artillería) que considera el Rio Nuevo no comprendido en el distrito de este gobierno.—Con fecha 17 de Julio 1810 exigí de V.S. que dictara providencias para que ningun habitante de ese establecimiento volviera á entrar por las puntas de Piedra y Calentura á poner cortes de madera á otros trabajos de la parte de acá; y su contestacion, léjos de oponerse á esta circunstancia ni mirarla como nueva ó injusta, fué la de que iba á dar cuenta á los ministros de S.M.B. con mi oficio, y que entretanto permanecerian las cosas en el estado en que se hallaban. Ni los capitanes generales de Yucatan, ni los gobernadores de Bacalar desde que una declaracion de guerra abolió el tratado de paz de 1783 y convencion de 86, han creido que los súbditos británicos pudieran extenderse hasta dentro de dichas puntas: y la correspondencia que medió entre la capitanía general y esa superintendencia, despues del tratado de paz de Amiens, fué extendida en este concepto; sin que á él se oponga el que algunos con precaucion para no ser vistos de la vigía de San Antonio, hayan venido á dicho Rio Nuevo; y tengo una reciente prueba de que ellos mismos han graduado de ilícita su conducta, y es la de que el Sr. Wade, en papel que envió para mí con fecha 2 del corriente, no expresó el lugar donde estaba ni el cabo destacado en dicho vigía: por mas que preguntó á los conductores de dónde venian, consiguió descubrir la verdad, pues le dijeron que del Walix, hallándose Wade en la laguna del Tipú, ... /v Peniche 383 /xxx /// Gual a Smyth, Bacalar a 7 agosto 1812. Me dijo V.S. en su oficio de 22 de Febrero [1812], y con mas extension en el de 4 de Marzo, que los cortadores de madera habian estado cortándola en Rio Nuevo durante la guerra y siempre despues de ella. En este presidio todo el tiempo de la guerra hubo lo ménos triplicado número de tropas que en ese establecimiento, una lancha con un cañon de á 24, un ponton con uno de á 18, todas las piraguas armadas, y se hacian preparativos para una expedicion con fuerzas navales que debian venir de Campeachy, y continuamente una piragua bien guarnecida y con artillería de guarda-costa, cruzando hasta mas de las puntas de Piedra y Calentura, y la misma subia por Rio Nuevo á la laguna del Tipú para reconocer sus crillas y particularmente el istmo que media entre el extremo de esta y el estero español ó *Spanish Creek*, habiendo sido el capitan D. .Manuel Melendez quien practicó esta diligencia al concluirse la guerra: de aquí inferirá V.S. que ningun cortador habia de incurrir en la temeridad de venir á Rio Nuevo con la seguridad de ser hecho prisionero; ... se me dió parte en Octubre [1810] de que se habian visto en la vigía de San Antonio dos ó tres botes: mandé al subteniente D. José Luis Melendez á hacer un reconocimento en Rio-Nuevo, lo subió y no halló huellas ni aun ramas cortadas, ni la menor señal de haber entrado hombres en él, y esto lo corrobora el que los ranchos encontrados por el capitan Melendez en Febrero último [1812], se componian de chozas pequeñísimas y muy nuevas, ... si V.S. pide informer hallará que todos han graduado allá de fraudulentos los cortes de los caballeros Hyde, y Bennet y otro, pues es punto que judicialmente se examinó y decidió en junta de magistrados por Julio del año pasado [1811]. ... En suma, los colonos Hyde y Bennet animados de su caudal, y el mulato Armstrong porque sirve á estos, se han hecho dueños de todo el rio [Nuevo], hasta el extremo de haber abusado del candor y buena fé de V.S. moviéndole con engaños á una providencia hostil de que despues trataré. Habiendo sido la mia tan moderada, que solo envié una piragua con un oficial y veinte hombres, con órdenes terminantes para usar de la mayor atencion y suavidad en un parage que era asilo de desertores y reos de otros delitos, y donde los cortadores tenian ciento ó mas negros esclavos.—V.S. en sus citados oficios considera las dos riberas de Rio-Nuevo y la meridional de Rio-Hondo, como unos terrenos á que tienen derecho los colonos ingleses y sobre que hay discusion pendiente entre los dos gobiernos. ... en mis oficios de 17 de julio de 1810 y 25 de Febrero último, no hice reclamo alguno sobre la ocupacion de muchas leguas de la ribera septentrional desde el punto donde desgua el estero negro ó *Black Creek* para arriba, ni dí por confiscadas las ochocientas piezas de caoba cortadas en la misma ribera, fundéndome en que no había camino abierto hasta la laguna del Tipú para extraerlas por Rio-Nuevo, y porque se hallaban en terreno ocupado por las fuerzas británicas aunque fuera de los límites señalados por el tratado de 83 y convencion de 86. ... He probado con claridad y solidez que los colonos ingleses no tiene derecho alguno á cortar maderas en Rio-Nuevo y Rio-Hondo, como no ocupados por las fueras británicas ni de otro modo en la última guerra; que los cortes que hay ahora en Rio-Nuevo, son recientes y fraudulentos; que sus dueños abusando de la rectitude de V.S. y fiados en que hace solo tres años que llegó á ese establecimiento, donde no encontró en su archivo la correspondencia sobre la materia con la capitanía general de esta provincia, que le diese luces sobre las verdades que llevo referidas, se han atrevido á engañarle para que dictase una providencia cuya ejecucion léjos de ser tan moderada como indican sus oficios de 22 de Febrero y 4 de Marzo, fué en extremo violenta; pues el comandante D. Juan Coatguelwin, llegó á la embocadura del Rio-Nuevo como á las tres de la tarde del 24 de Febrero con tres goletas, dos de ellas armada cada una con un cañon de grueso calibre á proa, tres obuses en las bandas y crecido número de tropas cargando sus armas; pasó á su bordo el sargento comandante del pequeño destacamento de un cabo y seis soldados que habia mandado yo á quiel punto con órdenes llenas de lenidad, respecto de los individuos para que saliesen libremente con sus equipages y armas de cazar, y con el único objeto de que no permitiese extraer las maderas justamente confiscadas; ... /v Peniche 385 /xxx /// 1808 Bacalar. Commandant at Bacalar impedes access to New or Hondo R by Hon loggers /v Ribot 119–196"	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 612	612	1	0	xxx	Hos	War	18 Jun 1812	17 Feb 1815	xnp	Anglo–American war	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 614	614	1	0	xxx	Hos	xnp	10 Aug 1812	30 Aug 1812	xnp	Mags and Sup fortify Hon	"Old, St. George’s"	xnp	xnp	xnp	xnp	"MM B [10, 12 Aug 1812]"	Burdon 2 155	"Forts = Fort George, 2 Forts to Southward of Belize T"	xnp	xnp	xnp	xnp	xnp	"Cost = repairs of 3 Forts £700, xxx"	###	
E 616	616	1	0	xxx	Met	Storm	1 Aug 1813	2 Aug 1813	xnp	Hurricane makes landfall or passes near Hon	St. George’s	xnp	xnp	xnp	Colonist [Belize] 1 24 4 = 28 Dec 1867 / Naut Mag 1842 732	Hon Hnd 1892–93 xxx	Chenoweth 224 / Poey 304 / Rushton 152	"""Great Hurricane, [2 Aug] 1813” noted in Colonist [Belize] 2 33 1 = 12 Aug 1865 /// ROUGH NOTES ON THE GEOLOGY OF BRITISH HONDURAS. BELIZE, 30th September, 1867. ... 17. St. George's Kay, ... appears to have been sinking for some time. It was inundated by the hurricane of 1813, and since then it has suffered two similar catastrophes, in 1827 and 1864. The sea on the last occasion divided it into three distinct parts. ... /Colonist 1 24 /// See 20 Jan 1814 letter in Hampshire Chronicle [UK] 40 2083 Link: https://link-gale-com.ezp-prod1.hul.harvard.edu/apps/doc/JL3241398733/BNCN?u=camb55135&sid=bookmark-BNCN&xid=f71aab5b /// [1839–1840 Belize T] [Lt T. Smith in HMS Lark] These cays [off Stann Creek, Toledo Dist] appear to have undergone little change this last century, judging from an old chart I met with here [Hon? Lon?], published about that time; nor have any formed since. The hurricanes in 1813 and 1831, stripped many of their leaves, which they recovered the next season. A hurricane in 1827 drove all the ships on shore at Belize [T]. These three are all that are remembered by the oldest inhabitants. /Naut Mag 1842 732 Link: https://hdl.handle.net/2027/nyp.33433031153822?urlappend=%3Bseq=756%3Bownerid=13510798882112465-810"	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 618	618	1	0	xxx	Fin	xnp	1 Jan 1815	xxx	Post-Napoleonic depresion	"Fin crisis in foreign markets, xxx"	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 620	620	1	0	xxx	Hos	xnp	1 Dec 1818	30 Oct 1819	xnp	"Mitchell, pirate, interrupts trade in Settlement"	Old	xnp	xnp	xnp	Columbian [NY] 10 2770 2	MM C [14 Dec 1818] / R 1 [1 Aug 1819]	Burdon 2 214	"Possibly see, A Nassau paper of April 13th [1816], says, HM brig Variable left Jam about a month ago, in search of several pirates who are reported to have committed various depredations and cruelties in and about the Gulf of Mexico; and captured among the Keys near Honduras, a Piratical vessel which has been sent to Jam. /Weekly Museum [NYC] 4 3 46 = 18 May 1816 /// Possibly see, NORFOLK, 5 May [1817]. Capt Appleby, fm Hon, informs, that a small schooner under Carthagenian colours, with one gun and about 35 men, (supposed to have been fitted out at New-Orleans) had captured off the Balize, a Sp felucha, laden with HALF A MILLION OF DOLLARS, and Indigo to nearly the same amount. The felucha was bound to Havanna, and it is supposed that the privateer had got intelligence of her, while she was taking in her valuable cargo at Guatamala. ... /American Beacon [Virg.] 4 77 2 = 7 May 1817 /// [NORFOLK, 29 Mar 1819] A letter fm Hon, dated Oct, 1818, says—""Mitchell, a character whom you may remember to have heard of as a pirate, is off the coast and committing havoc with the little trade here. He has a boat which rows 24 oars and about 40 feet long, and has captured several vessels."" /Baltimore Patriot 13 75 2 = 31 Mar 1819"	xnp	xnp	xnp	sev vessels	xnp	Cost = $1 pd for schooner for c ? m	###	
E 622	622	1	0	xxx	Soc	Tech	1 Jan 1819	30 Dec 1820	Eboe Town Fire	"Fire destroys unknown portion of Eboe Town, possibly west of St. John’s Church"	Old	xnp	xnp	xnp	xnp	xnp	Bolland C 204 / Gibbs 79 / Bolland F 100	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 624	624	1	0	xxx	Soc	xnp	24 Apr 1820	22 May 1820	Will & Sharper Revolt	"Revolters destroy some cattle and commit one or two robberies, after which c 20 revolters surrender on being pardoned, while c 20 are eventually dispersed"	"Old, Mt Hope"	xnp	"Will, Sharper 40 Neg slaves"	"Lt Col George Arthur, Lt McPherson, Mjr Noel xxx men of 2nd WIR"	xnp	"MM D [24, 27 Apr, 3 May, 24 Aug 1820] / Lon 1824 xxx / R 1 [21 Oct 1820] / CO 123/29 [Arthur to Bathurst 16 May, 7 Oct 1820] / CO 123/33 [Proclamation 3 May, 22 May 1820]"	Burdon 2 227 / Bolland C 156 / Craton 338 / Bolland F 76	"Possibly see 1 Apr 1819 Belize T. Sup reports ""the uneasy state of the Slaves during the last Xmas caused much alarm, and obliged me to take unusual measures of precaution at that time, and since then, to send Troops into the interior to dislodge some parties of these misguided men, who have collected on the Banks of the Rio Nuevo"" /v Bolland F 76 /CO 123/28 [Arthur to Bathurst 1 Apr 1819] /// 16 May 1820 Col Arthur to Earl Bathurst. Reports he found the revolting slaves had been treated with unnecessary harshness by their owner and had good cause for complaint ... had therefore issued proclamation offering pardon to all who would surrender ... That his enquiry into [revolters'] grievances and his advice [to surrender] had been successful, only 20 of the principal body being left and those separated and negligible. /v Burdon 2 xxx /Lon 1824 xxx /// 4 Oct 1820 Mag Mtg Grant three pieces of plate, value £250 in all, to three officers of the WIR for their services against Runaway Slave Gangs. /v Burdon 2 234 /MM D"	xnp	xnp	xnp	xnp	some cattle destroyed / 1 Store raided	Cost = £212.3.3 in supplies	###	
E 626	626	1	0	xxx	Hos	xnp	2 Nov 1822	22 Nov 1822	xnp	Pirates raid or sack Calabash Caye	"Glover’s, Calabash Caye"	xnp	Capt Francis Valpy 2 Schooners 20 men	1 Brig	xnp	"MM E [4, 6, 22 Nov 1822] / R 4B [30 Nov 1822]"	Burdon 2 268	"Schoners = Aurora, HM Sloop Scout /v Burdon 2 /MM E /R 4B / Pirates = Brig Amazon"	xnp	xnp	xnp	xnp	1 hamlet sacked	Cost = L 217.16.8 expedition	###	
E 628	628	1	0	xxx	Hos	xnp	1 Feb 1823	24 Feb 1824	xnp	"Pirates under Lafitte surprise Fleet, after which an American war schooner, Revenge, gives chase, but is wrecked on barrier reef"	xnp	xnp	USS Revenge	Laffite	xnp	R 4C [24 Feb 1823]	Burdon 2 272	"Possibly see, Extract of letter fm Capt Shaw, of brig Two Brothers, dated Hon, to owners in Boston:—""On the 19th Nov. [1822] I was captured by a Piratical Brig—13 armed men were put on board—and the Two Brothers was carried to the Island of Bonacca, where she was detained five days—but an Eng man-of-war having in sight, the Pirates left the vessel, and I escaped and arrived in safety at this place."" /Evening Post [NYC] 6419 2 = 28 Jan 1823 /// See Capt Levy account in Baltimore Patriot 21 63 2 = 24 Mar 1823 Link: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A107D4AD8C258B928%40EANX-1081F43BC0E581E8%402386979-1081F43C1271CD40%401-1081F43D4310F538%40Loss%2Bof%2Bthe%2BU.%2BS.%2BSchr.%2BRevenge / See Hon letter Feb 1823 in New-Bedford Mercury [Mass.] 16 27 3 = 28 Mar 1823 Link: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1080E48162D01818%40EANX-1084A2FB7661E7D0%402386983-1084A2FBD91E8AC0%402-1084A2FCF16BD330%40Loss%2Bof%2Bthe%2BU.%2BS.%2BSch%2527r%2BRevenge.%2BExtract%2Bof%2Ba%2BLetter%2Bfrom%2Ba%2BGentleman%2Bat%2BHonduras%252C%2BAddressed%2Bto%2BHis%2BAgent%2Bin%2BBoston%252C%2BDated"	xnp	xnp	xnp	some vessels seized	xnp	xnp	###	
E 630	630	1	0	xxx	Bio	Ill	1 May 1823	30 May 1823	Poyais Scheme	Outbreak of unknown cause or nature spreads among victims of the Poyais Scheme.	Belize T	xnp	"Gregor McGregor, Thomas Strangeways, Col Hall ≥ 165 persons"	"Marshal Bennett, George Frederic Augustus I"	xnp	"MM E [7 Jul, 16 Aug, 3 Nov 1823 / Proceedings of sd Jun 1824] / R 3 [30 Aug 1823] / R 4C [27 Sep 1823]"	"Burdon 2 274, 282"	"7 Jul 1823 Pub Mtg. Resolution promising relief to Scheme victims as might be required at public expense. /v Burdon 2 274 /MM E /// 27 Sep 1823 Sup to Bathurst. Reports c 50 Poyais victims settled at Stern Creek, rest [= c 35] in hospital, 14 having died. /v Burdon 276 /R 4C /// 3 Nov 1823 Pub Mtg. Mentions 70 refugees' [Poyais victims'] graves. /v Burdon 2 278 /MM E /// See Col G. A. Low, *Belise Merchants Unmasked* [Lon, Effingham Wilson, 1824] Link: http://www.frontierlife.amdigital.co.uk.ezp-prod1.hul.harvard.edu/Documents/Details/MS-RCMS-00270-00057 Link: http://proxygw.wrlc.org/login?url=https://www.jstor.org/stable/60208655 / See H. Hall, *Falsehood detected, or, A reply to an unfounded and slanderous publication, entitled The Belize merchants unmasked"" : with some characteristic traits of the author* [Kingston, sn, 1824] OCLC 77729986 Link: http://gw.worldcat.org.proxygw.wrlc.org/oclc/77729986 Link: https://lccn.loc.gov/2006584534 / See Hon letter 4 Jun 1823 in Alexandria Gazette [Virg.] sn 2 = 5 Aug 1823 Link: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A109C88C3000E7338%40EANX-1346D17E98AF1398%402387113-13467E7F193268B0%401-1376AADFEC47FF6F%40Extract%2Bof%2Ba%2Bletter%2Bfrom%2BHonduras%252C%2Bdated%2Bthe%2B4th%2Bultimo / See Hon letter 28 Dec 1823 in Baltimore Patriot 23 34 2 = 11 Feb 1824 Link: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A107D4AD8C258B928%40EANX-108256985F818D40%402387303-10825698C05FDEF8%401-1082569B1AC5E5A8%40Sir%2BGregor%2BMcGregor /// Possibly see James Hastie, *Narrative of a voyage in the ship Kennersley Castle, from Leith Roads to Poyais; with some account of the proceedings of the workmen on their arrival at Black River, in that territory, and of their subsequent removal to Belize* [Edinburgh, Printed for the author, 1823] Link: https://archive.org/details/narrativeofvoyag00hast/page/n5/mode/2up / *Poyais proceedings of an inquiry and investigation instituted by Major General Codd* [Belize, J. R. Dove, c 1824] OCLC = http://gw.worldcat.org.proxygw.wrlc.org/oclc/880771228 / Edward Codd, *Proceedings of an inquiry and investigation, instituted by Major General Codd, His Majesty's Superintendent and Commander-in-chief at Belize, Honduras, relative to Poyais* [Lon, Lawler and Quick, 1824] OCLC = http://gw.worldcat.org.proxygw.wrlc.org/oclc/65253678"""	many died	xnp	xnp	xnp	xnp	"Cost = L 4290.4.0 in rescuing, nursing, feeding, clothing"	###	
E 632	632	1	0	xxx	Met	Storm	1 Jun 1823	30 Nov 1823	xnp	One or more hurricanes or tropical storms pass near or land on Hon	Turneffe	xnp	xnp	xnp	xnp	Schmitt [Supp 1]	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 634	634	1	0	xxx	Hos	xnp	31 Mar 1824	31 Mar 1824	Jeykill Massacre	"Pirates, buccaneers or privateers surprise one schooner belonging to Mr Jeykill, and kill the crew"	xnp	xnp	xnp	xnp	Jamaica Journal 2 5 15	"MM E [7 Apr, 11 May 1824]"	Burdon 2 280	"7 Apr 1824 Mag Mtg. Schooner sent against pirates. /v Burdon 2 280 /MM E / 11 May 1824 Mag Mtg. Officer of Police despatched to Mos Shore for 10 pirates captured. /MM E /// [NYC] May 25 [1824]. By the schr Morning Star, arrived this morning fm Hon, we learn that about the 15th of March last, the British schr Springbird was captured by a piratical boat with 12 men on board, about 45 miles to the north of Hon. A boy belonging to the Springbird jumped overboard, but did not learn the fate of the crew. The pirates manned and fitted her out, and about the 25th March they captured another British schr. and murdered all on board except two. The pirates were quite numerous about Hon and the Island Cossumel, which latter place is their rendezvous. ... /Evening Post [NYC] 6830 2 = 25 May 1824 /// [NYC] Jun 28, 1824. It is now ascertained that the piratical Schr. lately carried into Hon, and which was reported to have been owned in the US is a WI built vessel, commanded by a Canadian Frenchman, whose papers represented her as belonging to St. Thomas. The vessel has been condemned, and the crew, 12 in number, sent to the WI for trial. It having been suspected that this was not the whole of the pirates complement, an armed party proceeded to one of the Keys, where they succeeded in making 11 men prisoners, one of whom was a negro, turned King's evidence, and stated that the vessel he belonged to, (an Eng coasted) had been captured by them, near the Mos Shore, and all on board murdered, except himself, and that his life was saved in consequence of his joining the pirates.—These men were in irons at Hon. /Evening Post [NYC] 6859 2 = 28 Jun 1824 /// See Hon letter 6 Jul 1824 in New-Hampshire Gazette 69 42 2 = 7 Sep 1824 Link: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A103709D225B248A8%40EANX-103F1534C0FC83FE%402387512-103F15350199AD57%401-103F15361D047F4C%40Portland%252C%2BAug.%2B31"	1 crew killed	xnp	xnp	1 schooner burnt	xnp	xnp	###	
E 636	636	1	0	xxx	Fin	xnp	1 Jan 1827	30 Dec 1834	Mahogany depression	Depression in mahogany market	xnp	xnp	xnp	xnp	Honduras Gazette and Commercial Advertiser 1 1 4 = 1 Jul 1826 / Honduras Gazette and Commercial Advertiser 1 28 8 = 6 Jan 1827	xnp	Bolland F 174 / Gibbs 93	"Lon Mah prices = 0.1.1(1/2) to 0.1.4 p ft Jul 26 / 0.0.8 to 0.0.9 p ft Jan 27 /xxx /// 7 Feb 1830 Belize T. a lg supply of Mah the product of this Settlement now on hand in Eng which in consequence of the Market being overstocked & the high Duty, cannot be sold at a remunerating price /CO 123/41 [Cockburn to Twiss 7 Feb 1830] / In 1830–31 the export of Mah fell two and a half millions of feet, having retrograded since 1826–27, in consequence of overtrading and a glut in the home market. It began to increase again to three, four, five, six millions of feet each successive year, until 1837, when it reached eight and a half millions. This 1837 was a particularly prosperous year. /v Gibbs 93 /v Bolland F 174"	xnp	xnp	xnp	xnp	xnp	xnp	###	
