ID	NO	LOSSY	INVASN	SIEGE	SER 0	SER 1	START	STOP	NAME	DESC	PLACE	SP	NON—SP 0	NON—SP 1	PRESS	CF	VIA	NOTE	LOSS 0	LOSS 1	LOSS 2	LOSS 3	LOSS 4	LOSS 5	END	
E 1181	1181	0	0	0	Con	Treaty	26 Dec 1826	26 Dec 1826	Anglo-Mexican Treaty	"Reaffirms Convention of Lon of 1786, with qualifications"	Lon	Sebastián Camacho	"William Huskisson, James J. Morrier"	xnp	xnp	xnp	Burdon 3 292 / Garcia P 3 140–141 / Hoshino 6–8	"20 Jun 1827 O'Gorman to Codd. Reports Mex Govt appointed Messrs Faxardo and Ledesma as commissioners to inspect Hondo border, observes commissions obtained by earnest solicitation, cannot help suspecting for some personal object of their own /CO 884/1/18 f 8 /// 20 Jan 1835 Col Off Memo. Does not appear commissioners reached Hon cf 10 Aug 1829 Col Cockburn to Col Off asking for instructions if or when commissioners arrive /CO 884/1/18 f 10"	np	np	np	np	np	np	###	
E 1183	1183	0	0	0	Con	xnp	3 Feb 1827	3 Feb 1827	Hyde Memorial	"George Hyde, a free person of colour, petitions King for parity of rights and privileges with white Baymen"	Belize T	xnp	George Hyde	xnp	xnp	"CO 123/38 [Hyde to Bathurst 3 Feb 1827 / Hyde to Horton ? Jun, 11 Jun 1827]"	Bolland C 187 / Appelbaum 114 / Anderson M 290 / Bolland F 92	"Hyde emphasised that he was free-born, was brought up and educated in England, and had become a successful merchant, but ""that though his exertions might acquire him wealth, he must still remain in a condition of comparative degradation, on the sole ground of his Mother being a woman of colour, he is excluded from sitting as a Juror, serving as a Magistrate, from holding a Commission in the Militia, or from filling any Public Office of Trust, or Honor."" He therefore enquired ""by what power, or authority he and his other freeborn brethren of the mix'd race were deprived of any portion of the rights, and privileges, enjoyed by other of HM Subjects."" /v Bolland C 187 /CO 123/38"	np	np	np	np	np	np	###	
E 1185	1185	0	0	0	Met	xnp	1 May 1827	30 Oct 1827	Flood	Wet rainy season or seasons / floods	Guat	xnp	xnp	xnp	xnp	xnp	"Guevara-Murua xxx [Table 1, Supp]"	xnp	np	np	np	np	np	np	###	
E 1187	1187	0	0	0	Con	xnp	12 Jun 1827	12 Jun 1827	Lushington Speech	"Stephen Lushington lays before Eng Parliament Memorials from West Indies regarding rights and privileges of free people of colour, inc Hyde Memorial"	Lon	xnp	xnp	xnp	xnp	CO 123/38 [Lushington to ? 28 Oct 1827]	Bolland C 187 / Bolland F 92	xnp	np	np	np	np	np	np	###	
E 1189	1189	0	0	0	Soc	xnp	1 Jan 1828	2 Jan 1828	xxx	"British Consul to Guat, O’Reilly, is assassinated by Consular staff"	Guat	xnp	xnp	xnp	Grenada Free Press 2 116 4 = 31 May 1828	xnp	xnp	See Charles Herring account in Newburyport Herald [Mass.] sn 2 = 22 Apr 1828 Link: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A105F9E7C765DFFD0%40EANX-13497135C100F540%402388835-134936B0985CB990%401-137EA8C9B8171A1D%40British%2BConsul%2BMurderer	np	np	np	np	np	np	###	
E 1191	1191	0	0	0	Con	xnp	1 Jul 1828	12 Jul 1828	Pub Mtg re Lushington	"Public Meeting, on Superintendent’s laying before the Lushington Speech, grant right to petition for rights and privileges to free people of colour"	Old	xnp	xnp	xnp	xnp	"CO 123/39 [Codd to Hay 12 Jul 1828] / MM G [3 Mar, 30 Jun, 3 Nov 1828] / R 5B [31 Mar 1828] / R 6A [12 Jul 1828]"	Bolland C 188 / Burdon 3 298 / Bolland F 93	"3 Mar 1828 Pub Mtg. Makes legal extension of privileges to free person of colour on petition to committee of 13 white Members of Pub Mtg appointed by ballot. Reaffirms no person of colour to qualify for Pub Mtg or any office except by petition. /v Burdon 3 /MM G / First application on 30 Jun 1828, granted 3 Nov 1828 /MM G /// 31 Mar 1828 Lushington to Sec of State. Right of Election to the Magistracy. The free people of Colour enjoy the Elective Franchise, but in order to qualify them they must possess double the property of a White Elector. A White Elector must swear that he is worth £100; a Brown Elector £200. The Legislative [Pub] Meeting. The Assembly consists of 40, and free people of Colour are qualified to serve as Members; at the present time the Assembly consists of 28 Whites, and 12 free persons of Colour. A White person possessed of £250, a Brown of £500, British Subjects become Members without election by entering themselves and taking hte oath of allegiance. Offices of Honor and Trust. Magistrates and Jurors. From these the free people of Colour are wholly excluded. Militia. Free persons of Colour are not allowed to hold Commission during the War with Spain, and when the Colony was actually attacked they did hold Commssions, but upon a recent organization of that Corps they have been excluded. Court of Justice. The Supreme Criminal Court consists of Commissioners appointed by the King's commission under the 59 Geo: 3. They are in number 4 or more. The Civil Court consists of 7 Magistrates who are elected by the Inhabitants—and for them the free people vote: but no person of Colour has hitherto been nominated by the King's Commission to be a Judge of the Criminal Court, and they are considered to be disqualified to be elected Members of the Civil Court. ... For this exclusion from the Magistracy etc. there is no positive Law; it rests upon custom only. Honduras is essentially distinguished form Jam and the West India Islands in very important particulars. Nearly two thirds of the whole property at Honduras in Land, Slaves, and personalty belong to the free coloured class exclusive of the free blacks; they enjoy as I have already observed privileges unkown to their brethren in our other Colonies. And there is also this remarkable difference that at the Honduras all classes white and brown mix in society, where-as in Jam the brown race are wholly excluded. ... /v Burdon 3 298 /R 5B /// C Jul 1828 Superintendent Codd lays Lushington's suggestions before Public Meeting, which far from lifting restrictions, merely grant right to petition for rights and privileges as individuals: ""A Law was passed ... declaratory that the Privileges and Immunities enjoyed by HM White Subjects should be Granted to persons of Color by going through the forms of Petition and Certificate of Character Honor and Probaty, that Education Long Residence and possession of Interest in the Country are the grounds on which they will obtain it. /v Bolland C /CO 123/39 [Codd to Hay 12 Jul 1828] /// 18 May 1790 Belize T. Hunter notes ""there are a great number of people of mixed colours in this Settlement, principally natives of the Mos Shore ... Some of these People possess considerable properties, and are Men of fair Character"", though notes were depreived of many privileges, and recommends that ""HM Sup and the Committee shall have the power of granting or allowing to Free People of mixed colour, Inhabitants of this Settlement, such privileges and immunities, as may to them appear proper, according to behaviour, character, property or station of such person of colour, who may make application to HM Sup and the Committee for such privileges, which shall be enrolled in a Book, kept for that purpose, Three months prior to their taking upon them, or exercising such privileges; provided always, that nothing in this article shall extend to the privilege of acting as Jurors, or being elected to any public Offices. /v Bolland F 46 /CO 123/9 [Hunter Plan of Police 18 May 1790]"	np	np	np	np	np	np	###	
E 1193	1193	0	0	0	Con	xnp	3 Nov 1828	3 Nov 1828	Pub Mtg styled Leg Assy	Possibly first use of “Legislative Assembly” by Pub Mtg	Belize T	xnp	xnp	xnp	xnp	MM G [3 Nov 1828]	Burdon 2 303	xnp	np	np	np	np	np	np	###	
E 1195	1195	0	0	0	Con	xnp	1 Feb 1829	8 Feb 1829	Magistrates try to restrict Press	"Magistrates J. W. Wight and T. Pickstock attempt to forbid publication of an anonymous letter tending to bring act of Sup into contempt and ridicule, but on opposition from 3 Magistrates the latter runs in a Paper, after which Sup removes them from Bench, possibly marking first attempt at censorship of Press"	Belize T	xnp	"J. W. Wight, T. Pickstock"	xnp	Saint Christopher Advertiser [Basse-Terre] 22 1174 3 = 26 May 1829 / Port of Span Gazette 4 40 391 3 = 20 Jun 1829	"MM G [8, 10 Feb 1829]"	Burdon 2 305	"8 or 10 Feb 1829 Sup to Mags. Confirms censorship of critical letter by Mags, recounts exceeding surprise at opposition to censorship of letter by 3 Mags, and reports their removal from Bench and opening of Polls for their replacement /v Burdon 2 /MM G"	np	np	np	np	np	np	###	
E 1197	1197	0	0	0	Con	xnp	10 Feb 1829	27 Jan 1830	HM Govt restricts Pub Mtg	"HM Govt disallows a 5 pc tax on Transients imposed by Act of Pub Mtg, and thereafter requires all subjects for discussion be first submitted to Sup, and all Acts passed not be considered final until approved by HM Gov"	Lon	xnp	xnp	xnp	xnp	"R 7 [10 Feb, 30 Apr 1829] / R 6C [27 Jan 1830]"	Burdon 2 306	"Possibly see 1 Jan 1829 Belize T. Sup Codd complains that, as all expenditure remains in hands of Mags [Pub Mtg?], he could not pay himself his annual salary of £1,000, as he had been directed to do /CO 123/40 [Codd to Murray 1 Jan 1829] /v Bolland F 167–168 /// 10 Feb 1829 Sec of State to Sup. Stating his attention has been drawn to the 5% tax on Transients exacted on authority of document entitled ""Bill passed by Leg Assy of Hon."" Points out that had such Bill been passed by properly constituted Legislature of a WI Colony, would not have been assented to by [Home] Gov. States no Act affecting trade is permitted to be passed in Colonies unless with clause suspending operation until HM pleasure be known. Stating no right of Legislation is vested in Mags [Pub Mtg?], who are merely authorised to make Regulation affecting the internal affairs of the Settlement. Orders tax at once suspended, and money collected thereby refunded. States that in order not to derogate from Mag authority, they may be permitted to revoke the Act in any manner they consider suitable. /v Burdon 2 /R 7 /// See, eg, 24 Feb 1829 HCP 334. States that from establishment of Settlement and before British Gov gave it protection, Inhabitants formed an assamblage for enactment of laws, which remains in existence to the present, but since grant of protection it has been invariable custom to obtain sanction of HM Sup who has power to allow or disapprove such part as he deems fit. ... /v Burdon 2 306 /HCP 334 /// 30 Apr 1829 Sec of State to Sup. Forwards letter from Hon Agent, which points out imposition of 5% duty on Transients is merely revival of custom long established in Colony and sanctioned by all previous Sup. Sec says regulation for duty of 5% on Transients has never receive Royal Assent, and is entirely opposed to present policy of HM Govt in matters of Commerce, and that duties previously imposed, as well as 5% on Transients, are disallowed. States that Leg Authority assumed by Sup and Mag [Pub Mtg?] rests on so questionable a basis that it must not be exercised except in cases of evident necessity, and cannot be extended beyong municipal and internal regulation. Directs all further regulations fm Sup or Mags be submitted to Col Office for information. /v Burdon 2 308 /R 7 /// 27 Jan 1830 Sup to Sec of State. Reports he has, in accordance with instructions, directed that all subjects for discussion at Leg Assy [Pub Mtg]  must first be submitted to him, and that no enactment shall be considered as final till it has received HM approval. /v Burdon 2 318 /R 6C /// 2 Feb 1835 Miller Memo to Col Off. [Pub Mtg] meets thrice a year; has 65 members at present; is not called together by HM Representative [Sup]; has never received any authority for its existence from Crown but originated in custom which prevailed when settlers took opportunity of assembling together on coast for purpose of shipping; Pub Mtg could, until last two years, enter upon discussion of any question a member thought fit to propose /CO 884/1/18 f 35"	np	np	np	np	np	np	###	
E 1199	1199	0	0	0	Met	Nino	1 May 1829	30 Oct 1829	El Niño	El Niño / warm ENSO phase	xnp	xnp	xnp	xnp	xnp	Gergis xxx [Table 9]	xnp	"Corresponding Guat Hydro Index = -1 /Guevara-Murua xxx [Table 1, Supp]"	np	np	np	np	np	np	###	
E 1201	1201	0	0	0	Met	xnp	1 May 1829	30 Oct 1829	Drought	Dry rainy season or seasons / drought	Guat	xnp	xnp	xnp	xnp	xnp	"Guevara-Murua xxx [Table 1, Supp]"	xnp	np	np	np	np	np	np	###	
E 1203	1203	0	0	0	Con	xnp	6 Jul 1829	6 Jul 1829	"Pub Mtg grants free press, extends membership"	"Public Meeting relinquishes control over printing establishment, and repeals earlier restriction on right of free persons of colour to sit as members"	Belize T	xnp	xnp	xnp	xnp	MM G [6 Jul 1829] / CO 123/40 [Minutes 6 Jul 1829]	Burdon 2 310	6 Dec 1825 Mag resolve to acquire printing press. /v Burdon 2 288 /MM F /// 3 Mar 1828 Pub Mtg. Affirms no person of colour to qualify for Pub Mtg or any office except by petition. /v Burdon 3 /MM G /// Rather restrict than extend Pub Mtg membership? eg 6 Jul 1829 Belize T. Resolve new members required min 25 votes fm existing members to join Pub Mtg /CO 123/40 [Minutes 6 Jul 1829] /v Bolland 2 178 /// See Hon Gazette intelligence in Commercial Advertiser [NYC] sn 2 = 7 May 1829 [Evening Ed] Link: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1044E924036998A0%40EANX-130192D5019FB1F8%402389215-12FF4C03F38842C0%401-1311F0520237C7D8%40From%2BNew%2BOrleans / Evening Post 8378 2 = 2 Jun 1829 Link: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10945F2563DD7908%40EANX-13EA9C8C019B7020%402389241-13E89BA7F3D64768%401-13FA8906CE690E2C%40The%2BBritish%2BSettlement%2Bof%2BHonduras	np	np	np	np	np	np	###	
E 1205	1205	0	0	0	Hos	xnp	1 May 1830	30 May 1830	Hon remove Fr fm Roatan	"Sup of Hon removes a few destitute French settlers from Roatan, reportedly at their own request"	Roatan	xnp	Sup Cockburn	xnp	xnp	"FO 15/11 ff 132, 152–153"	Naylor R 374 / Lujan 4 126	"In the following decade Roatan remained an insignificant settlement composed of a few British and French inhabitants. /v Naylor R 374 /// 13 Jun 1825 Marshall Bennett to Col Off. Notes importance of Rattan to Hon, recommends negotiation with Guat for possession of Rattan /CO 884/1/18 ff 5–6, 14 /// 17 Feb 1831 Col Cockburn to Col Off. Reports recognition of Guat by France, possible Fr settlement scheme in Ruatan, visit by HMS Mersey, Capt Courtney, to Ruatan /CO 884/1/18 f 12 /// 3 May 1830 Roatan. Hon residents unofficially settle Roatan /v Palma 43 /AGCA B93.1 exp 33339 leg 1395 f 3 /// 1830–1834 Roatan. Guat settles prisoners in Roatan, Amatique Bay and south of Sarstoon R, in effort to stem flow of settlers fm Hon /v Palma 43 /AGCA B10.2 exp 3556 leg 168 f 1"	np	np	np	np	np	np	###	
E 1207	1207	0	0	0	Fin	xnp	7 Jan 1830	7 Jan 1830	HM Govt introduced scheduled mail service	"HM Govt arranges for extension of packet communication wiht Settlement by directing British Mexican Packet to touch at Belize T monthly on Jam to Vera Cruz route, possibly marking first scheduled or non-merchant, non-naval mail service"	Lon	xnp	xnp	xnp	xnp	R 8B [7 Jan 1830]	Burdon 2 316	xnp	np	np	np	np	np	np	###	
E 1209	1209	0	0	0	Con	xnp	21 Jun 1830	21 Jun 1830	HM Govt authorises Lon loan	"HM Govt authorises Mags to raise a loan in Lon for Settlement, with some restrictions, possibly marking first loan raised outside Beilze"	Lon	xnp	xnp	xnp	xnp	R 7 [21 Jun 1830]	Burdon 2 323	"6 Apr 1830 Sup to Sec of State. Forwards and recommends application by Mags for a loan from HM Gov. Reports that the order to refund money collected from Transient Tax has been a very severe blow. States Mags ask permission to negotiate loan in Lon if HM Govt is unable to meet their wishes, proposes James Hyde, Treasurer, shall negotiate the matter. /v Burdon 2 321 /R 6C /// 21 Jun 1830 Sec of State to Sup. Informs HM Govt has no objection to raising of loan of £10,000 starling, but will not guarantee it, not permit it to be charged to existing taxation, but only to taxes raised expressly for that purpose. /v Burdon 2 323 /R 7 /// 3 or 4 Nov 1830 Pub Mtg. Authorise Mags to raise loan of £5,000 Currency at interest not greater than 10%. Sup approves. /v Burdon 2 325 /LM A /R 6C [8 Nov 1830]"	np	np	np	np	np	np	###	
E 1211	1211	0	0	0	Con	xnp	9 Aug 1830	9 Aug 1830	"Sup tries to restrict Pub Mtg, Mags"	Superintendent recommends to HM Govt the abolition of Public Meeting [styled Legislative Assembly] and derogation or restriction of power of Magistrates to solely dispose of Public Funds without Superintendent’s interference	Belize T	xnp	xnp	xnp	xnp	"R 6C [9 Aug, 8 Nov 1830] / CO 123/41 [Cockburn to Twiss 9 Aug, 8 Nov 1830]"	Burdon 2 324 / Bolland F 178–180	"28 Oct 1829 Lon. Sec directs Sup that it seems indispensable that the power of initiating all Laws, which are to be debated and enacted at Meetings should be vested in H. M.'s Superintendent,"" and further instructs that all laws passed by Pub Mtg be sent to Col Office and not be considered in effect unless and until approved and sanctioned by HM Govt /CO 124/3 [Murray to Cockburn 28 Oct 1829] /v Bolland F 180 /// 9 Aug 1830 Sup to Sec of State. Urges necessity of abolishing Leg Mtg [Pub Mtg], which now included 70 persons and showed signs of becoming even more unwieldy. States that those who have the least at stake are most talkative. Recommends modification of the power of disposal of Public Funds without control by the Sup, now exercised by Magistrates. /v Burdon 2 324 /R 6C /// 8 Nov 1830 Sup to Sec of State. Declares if Leg Mtg is not abolished public business of Settlemetn cannot be carried on. States fresh members admitted at every Meeting. Suggests, if not abolished altogether, should only be assembled and dismissed by Sup as occasion might require, and that Members should be liable to take oath of qualification at any time, as, though many are qualified when first admitted, they later cease to be. /v Burdon 2 325 /R 6C /// 9 Mar 1831 Sup to Sec of State. Reports disapproval of certain Resolutions at last Pub Mtg as improper and factious: repeating recommendation for abolition of Pub Mtg which if continued will change the loyal, quiet and useful Settlement into ""one of the most factious and turbulent"" of British possessions. /v Burdon 2 328 /R 6C /// 4 Jul 1832 Pub Mtg. Memorial to HM Govt complaining of inconvenience experienced by Public owing to members of Leg Assy [Pub Mtg] having been debarred by order early in 1830, the privilege of originating motions for discussion without first submitting same to the Executive for approval. ... /v Burdon 2 336 /LM A"""	np	np	np	np	np	np	###	
E 1213	1213	0	0	0	Con	xnp	5 Jul 1831	5 Jul 1831	Pub Mtg grants rights and privileges	"Public Meeting passes ""Act to entitle all HM Coloured Subjects of Free Condition in this Settlement and their issue to the same Rights and Privileges with British Subjects born of White Parents."""	Old	xnp	Chairman William Gentle	xnp	xnp	"CO 123/42 [Minutes 4 Jul, 5 Jul 1831] / LM A [4, 5 Jul 1831]"	Bolland C 189 / Burdon 2 330 / Gabbert S 46 / Bolland F 93–94	"Attempt, during debate, to extend same civil liberties to free blacks defeated /v Bolland C 190 / Jews, lawyers etc still possibly barred from Hon /// 7 Jul 1831 Sup approves Pub Mtg proceedings of 4, 5 Jul 1831. /v Bolland F /R 8B"	np	np	np	np	np	np	###	
E 1215	1215	0	0	0	Met	Nino	1 May 1832	30 Oct 1833	El Niño	El Niño / warm ENSO phase	xnp	xnp	xnp	xnp	xnp	Gergis xxx [Table 9]	Grove 147	"Corresponding Guat Hydro Index = 0, 0 /Guevara-Murua xxx [Table 1, Supp]"	np	np	np	np	np	np	###	
E 1217	1217	0	0	0	Con	xnp	4 Jul 1832	10 Dec 1832	HM Govt threatens Pub Mtg	"HM Govt charges Settlement with repairs of Newtown Barracks, which Pub Mtg agrees to, but thereafter HM Govt appoints Keeper of Records cum Clerk of Courts for Hon in England, which Pub Mtg protests, and discontinues funds to Barracks, on which HM Govt threaten to withdraw troops and subvert duty revenue, finally resolved by Pub Mtg in favour of HM Govt"	"Lon, Belize T"	xnp	xnp	xnp	xnp	"R 7 [29 Apr 1830] / R 6C [7 Aug 1830, 12 Jul 1832] / LM A [4 Jul 1832] / R 9B [1 May, 10 Oct 1832] / R 8B [10 Dec 1832]"	Burdon 2 322–342	"29 Apr 1830 Sec of State to Sup. States charges for repair of Barracks and Hospital must be borne by Settlement, on ground that garrison is kept solely for benefit of Settlers. Declare that if they declaine to make the necessary repair troops will be withdrawn. /v Burdon 2 322 /R 7 /// 7 Aug 1830 Sup to Sec of State. Reports Leg Mtg of 5 Jul 1830 ill received instructions for funds to repair Barracts, that £500 Honduras Currency was grudgingly voted with message that such a demand would in future be refused. Reports that he refused to approve proceedings, and threatened to withdraw troops, whereupon £1,000 was voted. /v Burdon 2 324 /R 6C /// 1 May 1832 Sec to Sup. Reports appointment from England to vacant post of Keeper of Records. /v Burdon 2 335 /R 9B /// 4 Jul 1832 Pub Mtg. Memorial to HM Govt complaining of Pub Mtg being debarred of privilege of originating motions for discussion without first submitting same to Sup for approval. Violent speech by Chairman against appointment made in England and stating motive for innovation was to plant in ""our Councils a nest of hired and official anti-slavery spies."" Resolution passed protesting against appointment, stating that ""the Settlement in asserting its indisputable right to the appointment of its domestic officers as heretofore intends no disrespect to HM Gov."" /v Burdon 2 336 /LM A  /// 12 Jul 1832 Sup to Sec. Reports refusal by PUb Mtg to vote money for repair of Barracks, advises immediate withdrawal of Troops on ground that bldgs are too decayed and leaky to be habitable and are a danger to health. /v Burdon 2 337 /R 6C /// 10 Oct 1832 Sec to Sup. Emphasises fact that Constitution of Colony has no legal status whatever. States that if settlers refuse to vote money necessary to maintain health of troops, [HM] Gov will not hesitate to withdraw them. Declares that if such important charges are refused, the [HM] Gov will announce to all ship master that they need pay no duties to the Settlemetn whatever. /v Burdon 2 339 /R 9B /// 18 Oct 1832 Lon. [Sec re Pub Mtg] If HM Govt are disposed to acquiesce in the system which has hitherto prevailed [of govt in Hon], that acquiescence must not be construed into approbation of it; still less into an acknowledgement that it rests upon any legal basis. /CO 123/43 [Goderich to Cockburn 18 Oct 1832] /v Bolland F 181 /// 20 Nov 1832 Belize T. [Sup re Pub Mtg] The unlimited number to which it may extend is also highly objectionable, for the only requisites on becoming a Candidate are, that the signature of Twenty five of the old Members shall be given in favour of the Person proposed, & then on his taking the Oath before alluded to at the next assemblage of the Meeting he is considered duly elected—so that if any election really takes place it is merely that of the Members electing one another—The present number of Members amounts to about Sixty or about 1 for every 100 including the Slave Population or One for every Fifty of the Free population even including the Blacks who are not allowed to vote for the return of Magistrates.—Were this Meeting restricted in its number—were the Oaths acted up to & the Members returned by a Majority of Botes in the same way the Magistrates are now elected—it would indeed be a benefit to the whole Settlement. /CO 123/43 [Cockburn to Goderich 20 Nov 1832] /v Bolland F 180–181 /// 10 Dec 1832 Pub Mtg. Sup request vote of £4,000 or £5,000 for repairing Barracks. Mtg grants half that sum to be provided at present and £1,000 a year in addition for three years. /v Burdon 2 342 /R 8B"	np	np	np	np	np	np	###	
E 1219	1219	0	0	0	Con	xnp	15 Dec 1832	15 Dec 1832	HM Govt disallows Mag elections	"Superintendent, on HM Govt instructions, instructs Mags not to open poll for elections of incoming Mags, as Sup is to, on 31 Dec 1832 and thereafter, select Mags for 1833 under King's authority"	Belize T	xnp	xnp	xnp	xnp	"R 8B [15 Dec 1832] / R 2 [Young, McDonald, Coffin to Sup, Dec 1832] / R 6D [4 Jan 1833] / CO 123/43 [Goderich to Cockburn 18 Oct 1832] / CO 123/44 [Cockburn to Goderich 4 Jan 1833] / CO 123/3 [Goderich to Cockburn 21 Mar 1833]"	"Burdon 2 343 / Bolland F 10, 181–182"	"18 Oct 1832 Lon. Sec informs that the King would no longer recognize in the Settlers of Honduras the claim to appoint the subordinate Officers of Justice by election of the Inhabitants"" /CO 123/43 [Goderich to Cockburn 18 Oct 1832] /v Bolland F 181 /// Dec 1832 John Young, J. McDonald, W. H. Coffin accept Sup nomination to Magistracy /v Burdon 2 344 /R 2 /// 4 Jan 1833 Sup to Sec. Reports publication of decision ""tha tthe King no longer recognises in the Settlers of Honduras the claim to appoint the subordinate officers of Justice by election of the Inhabitants a right not claimed or exercised by His Majesty's [Subjects] in any other part of His Dominions""; expresses belief that ""no event has been received with more sincere or general satisfaction in the Settlemetn."" /v Burdon 2 344 /R 6D /// See, eg, 21 Mar 1833 Sec to Sup. States he considers it necessary to vindicate the Crown's right to fill appointments [Clerk of Court, Provost Marshal General] by selecting an English candidate [rather than Hon one]. /v Burdon 2 346 /R 9B /// 11 Oct 1833 Sec to Sup. Approves appointment of Mags instead of permitting their election, describes Mag election as an ""anomalous encroachment on the powers of the executive."" /v Burdon 2 349 /R 4B"""	np	np	np	np	np	np	###	
E 1221	1221	0	0	0	Fin	xnp	1 Aug 1834	1 Aug 1834	Apprenticeship of former slaves	Newly-emancipated slaves are apprenticed per Act of Eng Parliament	Old	xnp	xnp	xnp	xnp	CO 123/45 [Cockburn to Lefevre 13 Aug 1834]	"Bolland C 164 / Bolland F 80, 106–xxx"	"8 May – 1 Sep 1834 Belize T. Slave Register completed, total 1,1913 slaves /v Bolland F 106–107 /// 25 Jul 1834 Belize T. Mags William Maskall and William Coffin appointed acting Special Magistrates, to act as tribunal for disputes involving masters and apprentices /CO 123/45 [Cockburn to Lefevre 25 Jul 1834] /v Bolland F 113 /// 13 Aug 1834 Cockburn to Lefevre. The period which has elapsed since the 1st of August has been unattended here by any actual disturbance, tho certainly much dissatisfaction has been evinced on the part of the manumitted Slaves. They do not, nor can they be easily made to understand the obligations attached to their freedom. Their idea is that the King has made them free & therefore that the making them work for Six Years longer without pay is an act of injustice. I have seen a great number of them & endeavoured to explain to their comprehension the real state of the case. They do not dissent from what is told them - & they so far seem to comprehend it, that altho several had avowed a disinclinaiton to return to their work yet none have persevered in a refusal to do so. It is however quite evident that the Six Years apprenticeship has counterbalance in the estimation all the ulterior advantages held out to them by the Bill. They look to the present only & therefore finding that they are not ""to all intents & purposes set free & discharged form all manner of Slavery at once"" They neither feel benefitted or gratified at what has been done for them ... I cannot but feel some apprehension that rather than meet the Six Years apprenticeship they will avail themselves of the facility which attends their quitting the Settlement & proceeding to the neighbouring Republics. /v Bolland C 164 /v Bolland F 80 /CO 123/45 /// 7 Jul 1835 Belize T. Value of Hon slaves estimated as £ 230,840, compensation granted = £ 101,958.19.7(1/2) ie £53.6.9(1/2) per slave /CO 318/117 [7 Jul 1835] /v Bolland F 114 /// 1 Feb 1838 Belize T. Eleven slaves who had escaped to CA prior to 1834 returned to Hon upon abolition of slavery, were ""under the impression of being unconditionally free ... [but] finding their hopes disappointed by the Apprenticeship System they shortly after the first of August [1834] absconded and have ever since been absent"" /v Bolland F 80 /CO 123/53 [McLenan to Macdonald 1 Feb 1838]"	np	np	np	np	np	np	###	
E 1223	1223	0	0	0	Bio	Ill	1 Aug 1834	30 Nov 1834	Yellow fever	Outbreak of yellow fever spreads among crew of HMS Tweed after calling at Belize T	xnp	xnp	xnp	xnp	Hampshire Telegraph and Sussex Chronicle 183 xxx = 10 Nov 1834	xnp	Rushton 195–196	"xxx The diseas [yellow fever] first made its appearance [on HMS Tweed] after she left Belize, and continued to prevail during her passage ... scarcely an individual escaped: she had in all 160 cases, out of which number seventeen died on board and a great many were left dangerously ill. /v Rushton 195–96 /Hampshire Telegraph and Sussex Chronicle 183"	np	np	np	np	np	np	###	
E 1225	1225	0	0	0	Fin	xnp	1 Jan 1834	30 Jul 1834	Eastern Coast Co est	Eastern Coast of Central America Commercial and Agricultural Company established	Lon	xnp	Thomas Gould	xnp	xnp	xnp	Lujan 4 131	"< Aug 1834 Lon. Eastern Coast Co established in Lon / Aug 1834 Guat. Thomas Gould, representing Eastern Coast Co, in concert w Marshall Bennett, engage Guat Govt for land concessions /v Lujan 4 131"	np	np	np	np	np	np	###	
E 1227	1227	0	0	0	Con	xnp	3 Mar 1836	3 Mar 1836	Mags recommend restriction of Pub Mtg	"Magistrates, appointed by Sup, complain of unbecoming conduct of Pub Mtgs, and applause accorded to censure of Mags, and recommend withdrawal of powers vested in Pub Mtg"	Belize T	xnp	xnp	xnp	xnp	MM J [3 Mar 1836]	Burdon 3 383	"7 Mar 1836 Sup to Sec. Forwards report of Pub Mtg of 29 Feb 1836, reports spirit of insubordination and language far more violent than is recorded, Magistrates being vehemently arraigned and a motion proposed and seconded for depriving them of management of Public Funds. /v Burdon 2 /R 6E /// 13 Jun 1836 Mtg Mags w Sup. Protest by Mags against motion, to be proposed in Pub Mtg by Mr. Kennedy, that a Committee be appointed to examine expenditure by Mags of Public Funds during past three years, on ground that it was intended as censure of Bench of Mags and Administration of Col Cockburn. Statement by Mags that they did not object to appointment of Committee provided accounts were taken out of their hands: that ""they were aware that Public had withdrawn its confidence from them since they were appointed by the Crown""; and ""that every publicity that could be desired was already given to the Public Expenditure"" in that ""the Treasurer's accounts were hung up in the Court House so that all might read them even accounts of contingencies."" Sup assures Mags he could not view matter in same light, it being a simple financial enquiry similar to that of Committees of Finance appointed by Houses of Assembly in other Colonies. /v Burdon 2 386 /R 2 /// 5 Jul 1836 Pub Mtg. Appoints Committee to examine Public Accounts for three previous years. /v Burdon 2 387 /LM A / 31 Oct 1836 Pub Mtg. Report of Committee of Finance, states ""It does not appear to the Committee that a correct statement of affairs can be extracted from the Public Ledger, nor from the manner in which it is kept could the Public ever have had a clear Account of the Finances of this Settlement."" /v Burdon 2 389 /LM A"	np	np	np	np	np	np	###	
E 1229	1229	0	0	0	Con	xnp	1 Jan 1837	30 Dec 1837	Aborigines’ Protection Soc est	xxx	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	np	np	np	np	np	np	###	
