ID	NO	PRIM	COLL	TYPE	AID	NAME 0	CITED	START 0	STOP 0	SIZE	UNITS	NAME 1	NAME 2	PLACE 0	PLACE 1	DESC 0	PLACE 2	PLACE 3	START 1	STOP 1	NAME 3	NAME 4	NAME 5	VOL	ISS	VIA	FAID	DESC 1	NOTE	LINK	END	
S 114	114	0	0	A	Cunin	xnp	xxx	np	np	np	np	"From Colonial Domination to the Making of the Nation: Ethno-Racial Categories in Censuses and Reports and Their Political Uses in Belize, 19th–20th Centuries"	np	np	np	np	np	np	2013	np	"E. Cunin, O. Hoffmann"	np	Caribbean Studies	41	2	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/5791926639	pp 31–60	xnp	http://ezp-prod1.hul.harvard.edu/login?url=https://www.jstor.org/stable/23769117	###	
S 116	116	0	0	A	Newton E	Newton EAS	xxx	np	np	np	np	"""Good and Kind Benefactors"": British Longwood Merchants and Boston's Christ Church"	np	np	np	np	np	np	2013	np	R. A. Newton	np	Early American Studies	11	1	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/7786097182	pp 15–36	xnp	http://ezp-prod1.hul.harvard.edu/login?url=https://www.jstor.org/stable/23546700	###	
S 118	118	1	0	T	Torres R	Torres 13	xxx	xxx	xxx	np	np	Refugiados salvadoreños en Belice : en busca de un lugar en la historia	np	np	np	MA thesis for Universidad Nacional Autónoma de México	Mexico	Mexico	2013	np	M. Torres Hernández	np	np	np	np	xnp	https://ru.dgb.unam.mx/handle/DGB_UNAM/TES01000695035	xnp	xnp	https://ru.dgb.unam.mx/handle/DGB_UNAM/TES01000695035	###	
S 120	120	0	0	T	Vernon	xnp	11	np	np	np	np	"Big game, small town: clientelism and democracy in the modern politics of Belize, 1954-2011"	np	np	np	PhD thesis for University College London	London	UK	2013	np	D. G. Vernon	np	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/894605272 / https://ethos.bl.uk/OrderDetails.do?uin=uk.bl.ethos.626269	xnp	xnp	https://discovery.ucl.ac.uk/id/eprint/1398989	###	
S 122	122	0	0	P	Taylor	xnp	6	np	np	1	vols	"The Black Carib Wars : freedom, survival, and the making of the Garifuna"	np	np	np	Signal Books	Oxford	UK	2012	np	C. Taylor	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/808823181	"viii, 237 pages : illustrations, maps ; 22 cm"	Possibly 2 ed in 2012 eg OCLC Link: http://gw.worldcat.org.proxygw.wrlc.org/oclc/1109315793	http://id.lib.harvard.edu/alma/990132361730203941/catalog	###	
S 124	124	0	0	P	Alves	xnp	2	np	np	1	vols	Guerra y fiscalidad en la Iberoamérica colonial	np	np	np	"Universidade Federal de Juiz de Fora ; [México, D.F.] Instituto de Investigaciones Dr José María Luis Mora"	Juiz de Fora	Brazil	2012	np	xnp	"A. Alves Carrara, E. Sánchez Santiró"	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/851473884	"373 pages : illustrations, maps ; 23 cm"	xnp	file:///Users/angelnavidad/Downloads/Entre_la_paz_y_la_guerra_el_gasto_milita.pdf	###	
S 126	126	0	0	T	Barke B	Barke 12	23	np	np	np	np	BACALAR EN EL SIGLO XVII	np	np	np	MA thesis for Centro de Investigaciones y Estudios Superiores en Antropología Social	Merida	Mexico	2012	np	G. Vasquez Barke	np	np	np	np	xnp	http://ciesas.repositorioinstitucional.mx/jspui/handle/1015/761	xnp	xnp	http://ciesas.repositorioinstitucional.mx/jspui/handle/1015/761	###	
S 128	128	0	0	A	Campos	xnp	33	np	np	np	np	Sobre tempestades con remolino y plagas de langosta. Siglos XVI al XVIII en la península de Yucatán	np	np	np	np	np	np	2012	np	M. I. Campos Goenaga	np	Relaciones	33	129	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/5728220548	pp 125–160	xnp	http://dx.doi.org/10.24901/rehs.v33i129.533	###	
S 130	130	1	0	A	Kennett	xnp	3	0	2000	np	np	Development and disintegration of Maya political systems in response to climate change	np	np	np	np	np	np	2012	np	"D. J. Kennett, S. F. M. Breitenbach, V. V. Aquino, Y. Asmerom, J. Awe, J. U. L. Baldini, P. Bartlein, B. J. Culleton, C. Ebert, C. Jazwa, M. J. Macri, N. Marwan, V. Polyak, K. M. Prufer, H. E. Ridley, H. Sodemann, B. Winterhalder, G. H. Haug"	np	Science	338	6108	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/7792352745	pp 788–791	Inc sub-annually resolved time series	http://ezp-prod1.hul.harvard.edu/login?url=https://www.jstor.org/stable/41703897	###	
S 132	132	1	0	P	Seyxas	xnp	xxx	xxx	xxx	1	vols	Piratas y contrabandistas de ambas Indias y estado presente de ellas (1693)	np	np	np	Instituto Estudios Económicos de Galicia Pedro Barrié Maza	A Coruña	Spain	2011	np	F. de Seyxas y Lovera	C. McCarl	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/854725790	"lviii, 320 p. ; 23 cm"	= vol xnp series *Galicia exterior*	xxx	###	
S 134	134	0	0	P	Graham	xnp	16	np	np	1	vols	Maya Christians and Their Churches in Sixteenth-Century Belize	np	np	np	University Press of Florida	Gainesville	USA	2011	np	E. Graham	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/666240004	"xviii, 434, [1] pages : illustrations, maps ; 25 cm"	= vol xnp series *Maya studies*	http://id.lib.harvard.edu/alma/990128813450203941/catalog	###	
S 136	136	0	0	P	xxx	Quezada	0	np	np	1	vols	"Los pies de la República : los mayas peninsulares, 1550-1750"	np	np	np	Centro de Investigaciones y Estudios Superiores en Antropología Social ; Col. Alpes : Instituto Nacional Indigenista	Tlalpan	Mexico	1997	np	S. Quezada	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/39695999	263 pages : illustrations (some color) ; 22 cm	"= vol xnp series *Historia de los pueblos indígenas de México* / 2 ed = [Merida, Secretaría de Educación del Gobierno del Estado de Yucatán, 2011] Desc = 136 pages ; 23 cm OCLC Link: http://gw.worldcat.org.proxygw.wrlc.org/oclc/796677890 / 2 ed = Quezada"	2 ed: file:///Users/angelnavidad/Downloads/18-La%20colonización%20de%20los%20mayas%20peninsulares.pdf	###	
S 138	138	0	0	P	Ibarra	xnp	xxx	np	np	1	vols	"Del arco y la flecha a las armas de fuego: Los indios mosquitos y la historia centroamericana, 1633–1786"	np	np	np	Editorial UCR	San Jose	Costa Rica	2011	np	E. Ibarra Rojas	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/757112879	"xxxv, 293 pages : illustrations, maps ; 21 cm"	xnp	xxx	###	
S 140	140	0	0	T	Goldthree	xnp	xxx	np	np	np	np	Shifting Loyalties: World War I and the Conflicted Politics of Patriotism in the British Caribbean	np	np	np	PhD thesis for Duke University	Durham	USA	2011	np	R. N. Goldthree	np	np	np	np	xnp	http://proxygw.wrlc.org/login?url=https://www.proquest.com/dissertations-theses/shifting-loyalties-world-war-i-conflicted/docview/916751899/se-2?accountid=11243	xnp	xnp	https://hdl.handle.net/10161/4969	###	
S 142	142	0	0	A	Kupperman L	Kupperman 11	xom	np	np	np	np	The Love-Hate Relationship with Experts in the Early Modern Atlantic	np	np	np	np	np	np	2011	np	K. O. Kupperman	np	Early American Studies	9	2	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/727965246	pp 248–267	xnp	http://ezp-prod1.hul.harvard.edu/login?url=https://www.jstor.org/stable/23547648	###	
S 144	144	0	0	A	Offen P	Offen 11	10	np	np	np	np	Puritan Bioprospecting in Central America and the West Indies	np	np	np	np	np	np	2011	np	K. H. Offen	np	Itinerario	35	1	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/776016944	pp 15–47	xnp	https://doi.org/10.1017/S0165115311000040	###	
S 146	146	0	0	P	Wombwell	xnp	xxx	np	np	1	vols	Long War Against Piracy	np	np	np	"Combat Studies Institute Press, US Army Combined Arms Center"	Fort Leavenworth	USA	2010	np	J. A. Wombwell	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/957559046	"viii, 195 pages : illustrations, maps"	= vol 32 series *US Combat Studies Institute : Occasional paper*	https://www.hsdl.org/?view&did=23760	###	
S 148	148	0	0	P	Marley P	Marley Pir	xxx	np	np	2	vols	Pirates of the Americas	np	np	np	ABC-CLIO	Santa Barbara	USA	2010	2010	D. F. Marley	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/681548480	"2 volumes (xxii, 868, 15 pages) : illustrations, maps"	xnp	v 1 + 2: file:///Users/angelnavidad/Downloads/David%20F.%20Marley%20-%20Pirates%20of%20the%20Americas%20%202%20volumes%20(2010).pdf	###	
S 150	150	0	0	P	Jarvis	xnp	3	np	np	1	vols	"In the Eye of All Trade Bermuda, Bermudians, and the Maritime Atlantic World, 1680-1783"	np	np	np	"Published for the Omohundro Institute of Early American History and Culture, Williamsburg, Virginia, by the University of North Carolina Press"	Williamsburg	USA	2010	np	M. J. Jarvis	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/441211358	"684 pages : illustrations, maps ; 25 cm"	xnp	https://muse-jhu-edu.ezp-prod1.hul.harvard.edu/book/41104	###	
S 152	152	0	0	A	Botella-Ordinas	xnp	xxx	np	np	np	np	"DEBATING EMPIRES, INVENTING EMPIRES: British Territorial Claims Against the Spaniards in America, 1670—1714"	np	np	np	np	np	np	2010	np	E. Botella-Ordinas	np	Journal for Early Modern Cultural Studies	10	1	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/5542802792	pp 142–168	xnp	http://ezp-prod1.hul.harvard.edu/login?url=https://www.jstor.org/stable/23267356	###	
S 154	154	0	0	T	McKoy	xnp	xxx	np	np	np	np	The Emerging Regimes on Anticorruption and State Enterprise Governance in the Commonwealth Caribbean	np	np	np	PhD thesis for University of Leicester	Leicester	UK	2010	np	D. V. McKoy	np	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/757131846 / https://ethos.bl.uk/OrderDetails.do?uin=uk.bl.ethos.530665	xnp	xnp	https://hdl.handle.net/2381/8758	###	
S 156	156	0	0	P	Latimer	xnp	xxx	np	np	1	vols	Buccaneers of the Caribbean	np	np	np	Harvard University Press	Cambridge	USA	2009	np	J. Latimer	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/261174550	"342 pages, 16 unnumbered pages of plates : illustrations (chiefly color), maps ; 25 cm"	xnp	https://doi-org.ezp-prod1.hul.harvard.edu/10.4159/9780674054172	###	
S 158	158	0	0	P	Bechtold	xnp	xxx	np	np	1	vols	Handbook of Natural Colorants	np	np	np	John Wiley & Sons	Chichester	UK	2009	np	xnp	"T. Bechtold, R. Mussak"	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/352829741 / http://gw.worldcat.org.proxygw.wrlc.org/oclc/804541409	"xxii, 412 pages, 8 unnumbered pages of plates : illustrations (some color)"	= vol xnp series *Wiley series in renewable resources*	"file:///Users/angelnavidad/Downloads/(Wiley%20series%20in%20renewable%20resources)%20Thomas%20Bechtold,%20Rita%20Mussak%20-%20Handbook%20of%20natural%20colorants-Wiley%20(2009).pdf"	###	
S 160	160	0	0	P	Restall B	"Restall, Black"	xxx	np	np	1	vols	"The Black Middle: Africans, Mayas, and Spaniards in Colonial Yucatan"	np	np	np	Stanford University Press	Stanford	USA	2009	np	M. Restall	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/256533135	"xviii, 433 pages : illustrations, maps ; 25 cm"	xnp	xxx	###	
S 162	162	0	0	P	Rugeley	xnp	3	np	np	1	vols	"Rebellion Now and Forever : Mayas, Hispanics, and Caste War Violence in Yucatan : 1800—1880"	np	np	np	Stanford University Press	Stanford	USA	2009	np	T. Rugeley	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/302414609	"xii, 464 pages : illustrations, maps ; 24 cm"	xnp	"file:///Users/angelnavidad/Downloads/Terry%20Rugeley%20-%20Rebellion%20Now%20and%20Forever_%20Mayas,%20Hispanics,%20and%20Caste%20War%20Violence%20in%20Yucatan,%201800-1880%20(2009).pdf"	###	
S 164	164	1	0	A	Gergis	xnp	758	1525	2002	np	np	A history of ENSO events since A.D. 1525: implications for future climate change	np	np	np	np	np	np	2009	np	"J. L. Gergis, A. M. Fowler"	np	Climatic Change	92	3–4	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/5649008917	pp 343–387	xnp	https://doi-org.ezp-prod1.hul.harvard.edu/10.1007/s10584-008-9476-z	###	
S 166	166	1	0	A	Katai	xnp	xxx	1680	1722	np	np	English smuggling activities in the official and private documents	np	np	np	np	np	np	2009	np	T. Kasai	np	Hersetec	3	1	xnp	xnp	pp xxx–xxx	"Jam, Bos Fleet data 1680–1722 fm CO 142/13–14, CO 5/848 not extractible / For journal, see HOLLIS Link: https://hollis.harvard.edu/permalink/f/1s5nto6/01HVD_ALMA512230004950003941"	file:///Users/angelnavidad/Downloads/3-1_笠井(E).pdf	###	
S 168	168	0	0	T	Torres	xnp	11	np	np	np	np	La construcción de la nueva capital de Belice : Belmopán 1960-2000	np	np	np	Lic thesis for Universidad Nacional Autónoma de México	Mexico	Mexico	2009	np	M. Torres Hernández	np	np	np	np	xnp	https://ru.dgb.unam.mx/handle/DGB_UNAM/TES01000641727	xnp	xnp	https://ru.dgb.unam.mx/handle/DGB_UNAM/TES01000641727	###	
S 170	170	1	0	P	Slave Voyages nn	xnp	xxx	xxx	xxx	1	vols	Slave Voyages ver 2.2.13	np	np	np	Cambridge University Press	Cambridge	UK	1999	np	xnp	"D. Eltis, S. D. Behrendt, D. Richardson, H. S. Klein"	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/43343703	"1 computer optical disc : color ; 4 3/4 in. + 1 manual (xi, 89 pages : illustrations ; 22 cm)"	Guide Link: https://www.slavevoyages.org/about/about#history/1/en/	https://www.slavevoyages.org	###	
S 172	172	1	0	A	Morgan	xnp	6	1740	1748	np	np	Robert Dinwiddie's Reports on the British American Colonies.	np	np	np	np	np	np	2008	np	K. Morgan	np	William and Mary Quarterly	65	2	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/228286037	pp 305–xxx	xnp	http://ezp-prod1.hul.harvard.edu/login?url=https://www.jstor.org/stable/25096787	###	
S 174	174	1	0	A	Frappier	xnp	2	1977	2000	np	np	Stalagmite stable isotope record of recent tropical cyclone events 	np	np	np	np	np	np	2007	np	"A. B. Frappier, D. Sahagian, S. J. Carpenter, L. A. González, B. R. Frappier"	np	Geology	35	2	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/4642553534	pp 111–xxx	xnp	https://doi-org.ezp-prod1.hul.harvard.edu/10.1130/G23145A.1	###	
S 176	176	0	0	A	Leeson	xnp	xxx	np	np	np	np	An‐arrgh‐chy: The Law and Economics of Pirate Organization	np	np	np	np	np	np	2007	np	P. T. Leeson	np	Journal of Political Economy	115	6	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/4642393926	pp 1049–1094	xnp	xxx	###	
S 178	178	1	0	A	Mendoza	xnp	3	1502	1987	np	np	"Frequency and duration of historical droughts from the 16th to the 19th centuries in the Mexican Maya lands, Yucatan Peninsula"	np	np	np	np	np	np	2007	np	"B. Mendoza, V. García-Acosta, V. Velasco, E. Jáuregui, R. Díaz-Sandoval"	np	Climatic Change	83	1–2	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/5649017587	pp 151–168	xnp	https://doi-org.ezp-prod1.hul.harvard.edu/10.1007/s10584-006-9232-1	###	
S 180	180	0	0	A	Chenoweth	xnp	10	np	np	np	np	"A Reassessment of Historical Atlantic Basin Tropical Cyclone Activity, 1700–1855"	np	np	np	np	np	np	2006	np	M. Chenoweth	np	Climatic Change	76	1–2	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/5649011510	pp 169–240	xnp	file:///Users/angelnavidad/Downloads/Chenoweth2006_Article_AReassessmentOfHistoricalAtlan.pdf	###	
S 182	182	1	0	A	Mendoza H	Mendoza 06	xxx	1502	1899	np	np	A Study of Historical Droughts in Southeastern Mexico	np	np	np	np	np	np	2006	np	"B. Mendoza, V. Velasco, E. Jáuregui"	np	Journal of Climate	19	12	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/441520808	pp 2916–2934	Not annually resolved	http://ezp-prod1.hul.harvard.edu/login?url=https://www.jstor.org/stable/26259068	###	
S 184	184	0	0	P	Guat DNB	Guatemala DNB	xxx	np	np	1	vols	Diccionario histórico biográfico de Guatemala	np	np	np	"Fundación para la Cultura y el Desarrollo, Asociación de Amigos del País"	Guatemala	Guatemala	2004	np	xnp	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/58734025	"975 pages : illustrations (some color), maps ; 27 cm"	= vol xnp series *Enciclopedia Guatemala*	http://www.fundacionhcg.org/libros/dhbg/ 	###	
S 186	186	0	0	P	Toussaint	xnp	xxx	np	np	1	vols	"Belice : textos de su historia, 1670-1981"	np	np	np	Instituto de Investigaciones Dr. José María Luis Mora	Mexico	Mexico	2004	np	xnp	M. Toussaint	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/57168104	231 pages : maps ; 23 cm	= vol xnp series *Historia internacional*	https://books.openedition.org/cemca/319?format=toc	###	
S 188	188	0	0	M	Antochiw	xnp	5	np	np	1	items	ALEJANDRO JOSEPH DE GUELLE	np	np	np	np	np	np	2004	np	M. Antochiw	np	np	np	np	xnp	xnp	xnp	xnp	http://observatoriogeograficoamericalatina.org.mx/egal9/Geografiasocioeconomica/Geografiacultural/10.pdf	###	
S 190	190	0	0	A	Ferreira	xnp	xxx	np	np	np	np	The natural constituents of historical textile dyes	np	np	np	np	np	np	2004	np	"E. S. B. Ferreira, A. N. Hulme, H. McNab, A. Quye"	np	Chemical Society Reviews	33	6	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/365283744	pp 329–336	xnp	https://doi-org.ezp-prod1.hul.harvard.edu/10.1039/B305697J	###	
S 192	192	0	0	T	Straughan	xnp	xxx	np	np	np	np	Belizean immigrants in Los Angeles	np	np	np	PhD thesis for University of Southern California	Los Angeles	USA	2004	np	J. F. Straughan	np	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/457207977	xnp	xnp	http://search.proquest.com.ezp-prod1.hul.harvard.edu/dissertations-theses/belizean-immigrants-los-angeles/docview/305122380/se-2?accountid=11311	###	
S 194	194	1	0	P	Garcia	xnp	3	958	1900	2	vols	Desastres agrícolas en México : catálogo histórico	np	np	np	Centro de Investigaciones y Estudios Superiores en Antropología Social : Fondo de Cultura Económica	Mexico	Mexico	2003	2004	"V. García Acosta, J. M. Pérez Zevallos, A. Molina del Villar, A. Escobar Ohmstede"	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/1257464879 / http://gw.worldcat.org.proxygw.wrlc.org/oclc/956131117	xxx	"Desc v 1 = 506 p. ; 30 cm / Desc v 2 = 280 p. : il. ; 29 cm / v 1 by V. García Acosta, J. M. Pérez Zevallos, A. Molina del Villar / v 2 by A. Escobar Ohmstede"	xxx	###	
S 196	196	0	0	A	Magness	xnp	xxx	np	np	np	np	The British Honduras Colony: Black Emigrationist Support for Colonization in the Lincoln Presidency	np	np	np	np	np	np	2003	np	P. W. Magness	np	Slavery and Abolition	34	1	Mongey 91 fn 106	http://gw.worldcat.org.proxygw.wrlc.org/oclc/5136088305	pp 39–60	xnp	https://doi-org.ezp-prod1.hul.harvard.edu/10.1080/0144039X.2012.709044	###	
S 198	198	0	0	A	Victoria T	Victoria 03	xxx	np	np	np	np	Piratas en tierra adentro. Estrategia defensiva de una ciudad novohispana. Siglos XVI al XVIII	np	np	np	np	np	np	2003	np	J. Victoria Ojeda	np	Millars: espai i història	12	26	xnp	https://www.e-revistes.uji.es/index.php/millars/article/view/3148	pp 47–62	xnp	https://www.raco.cat/index.php/Millars/article/view/130852	###	
S 200	200	0	0	M	Meide	xnp	xxx	np	np	1	items	A Plague of Ships	np	np	np	np	np	np	2002	np	C. Meide	np	np	np	np	xnp	xnp	xnp	xnp	https://www.ltrr.arizona.edu/webhome/cbaisan/Florida/A_Plague_of_Ships_Spanish_Ships_and_Ship.pdf	###	
S 202	202	0	0	P	McKillop	xnp	3	np	np	1	vols	Salt: White Gold of the Ancient Maya	np	np	np	University Press of Florida	Gainesville	USA	2002	np	H. McKillop	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/48893025	"xxii, 222 pages : illustrations, maps ; 24 cm"	= vol xnp series *Maya studies*	https://muse-jhu-edu.ezp-prod1.hul.harvard.edu/book/17816	###	
S 204	204	0	0	T	Revels	xnp	xxx	np	np	np	np	"Timber, Trade, and Transformation: A Historical Geography of Mahogany in Honduras"	np	np	np	PhD thesis for Louisiana State University	Baton Rouge	USA	2002	np	C. S. Revels	np	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/52260229	xnp	xnp	file:///Users/angelnavidad/Downloads/Timber%20trade%20and%20transformation_%20%20a%20historical%20geography%20of%20mah.pdf	###	
S 206	206	0	0	P	Bracamonte	xnp	2	np	np	1	vols	"La conquista inconclusa de Yucatán : los mayas de la montaña, 1560-1680"	np	np	np	Centro de Investigaciones y Estudios Superiores en Antropología Social : Porrúa ; [Chetumal] : Universidad de Quintana Roo	Mexico	Mexico	2001	np	P. Bracamonte y Sosa	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/49212854	385 pages ; 23 cm	= vol xnp series *Colección Peninsular : serie estudios*	"file:///Users/angelnavidad/Downloads/(Peninsular_%20Estudios)%20Pedro%20Bracamonte%20y%20Sosa%20-%20La%20conquista%20inconclusa%20de%20Yucatán_%20los%20mayas%20de%20la%20montaña,%201560-1680-CIESAS%20(2001).pdf"	###	
S 208	208	0	0	P	Galvin P	"Galvin, Patterns"	xxx	np	np	1	vols	"Patterns of pillage : a geography of Caribbean-based piracy in Spanish America, 1536-1718"	np	np	np	Peter Lang	New York	USA	1999	np	P. R. Galvin	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/253500058 / http://gw.worldcat.org.proxygw.wrlc.org/oclc/925352018	"xiv, 271 pages : illustrations, maps ; 24 cm"	= vol 5 series *American University Studies : Series XXV : Geography*	xxx	###	
S 210	210	1	0	P	Rugeley W	Rugeley Wars	xxx	xxx	xxx	1	vols	Maya wars : ethnographic accounts from nineteenth-century Yucatàn	np	np	np	University of Oklahoma Press	Norman	USA	2001	np	T. Rugeley	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/46472228	"xiv, 224 pages : illustrations, map ; 26 cm"	xnp	file:///Users/angelnavidad/Downloads/Terry%20Rugeley%20-%20Maya%20Wars_%20Ethnographic%20Accounts%20from%20Nineteenth-Century%20Yucatan%20(2001).pdf	###	
