ID	NO	PRIM	COLL	TYPE	AID	NAME 0	CITED	START 0	STOP 0	SIZE	UNITS	NAME 1	NAME 2	PLACE 0	PLACE 1	DESC 0	PLACE 2	PLACE 3	START 1	STOP 1	NAME 3	NAME 4	NAME 5	VOL	ISS	VIA	FAID	DESC 1	NOTE	LINK	END	
S 115	115	1	1	M	Add MS nn	xnp	33	1	2019	157097	mss	Additional Manuscripts	British Library	London	UK	np	np	np	np	np	np	np	np	np	np	xnp	https://www.bl.uk/subjects/manuscripts-and-archives	np	"PERIOD = 1 set arbitrarily / couple Add MS dated BCE / See BL Caribbean guide: https://www.bl.uk/collection-guides/caribbean-collections / See M. A. E. Nickson, J. Conway, *The British Library : guide to the catalogues and indexes of the Department of Manuscripts* [London, British Library, 1998] 3 ed OCLC = http://www.worldcat.org/oclc/906817815 / See *Index of Manuscripts in the British Library* [Cambridge, Chadwyck-Healey, 1984–xxx] 10 vols OCLC = http://www.worldcat.org/oclc/11027316 / Eg Add MS 45112: https://discovery.nationalarchives.gov.uk/details/r/N13730820 / Possibly see Royal Commission on Historical Manuscripts, *Guides to sources for British history* [London, HMSO, 1982–xxx] 12 vols, vol 5 = *Private papers of British colonial governors 1782–1900*, OCLC = xxx"	xnp	###	
S 117	117	1	1	P	BL Thomason E. nn	BL Thomason Tracts E. nn	1	1640	1661	2008	vols	Thomason Tracts	British Library	London	UK	np	np	np	np	np	np	np	np	np	np	xnp	https://www.bl.uk/collection-guides/thomason-tracts	np	xnp	xnp	###	
S 119	119	1	1	M	Egerton MS nn	xnp	11	701	1999	3942	mss	Egerton Manuscripts	British Library	London	UK	np	np	np	np	np	np	np	np	np	np	xnp	https://www.bl.uk/subjects/manuscripts-and-archives	np	"Possibly see John Payne Collier, *The Egerton papers : a collection of public and private documents, chiefly illustrative of the times of Elizabeth and James I, from the original manuscripts, the property of the Right Hon. Lord Francis Egerton* [London, Printed for the Camden Society by J. B. Nichols and Son, 1840] OCLC = http://www.worldcat.org/oclc/60729080 / *Index to the additional manuscripts, with those of the Egerton collection, preserved in the British Museum, and acquired in the years 1783-1835* [London, British Museum, 1849] OCLC = http://www.worldcat.org/oclc/923197904"	xnp	###	
S 121	121	1	1	M	Sloane MS nn	xnp	5	1	1964	3885	mss	Sloane Manuscripts	British Library	London	UK	np	np	np	np	np	np	np	np	np	np	xnp	https://www.bl.uk/collection-guides/sloane-manuscripts	np	xnp	xnp	###	
S 123	123	1	1	P	xxx	xnp	0	1604	1804	1271	titles	Burney Collection	British Library	London	UK	np	np	np	np	np	np	np	np	np	np	xnp	xnp	np	xnp	xnp	###	
S 125	125	1	1	M	RCS zzz	RCMS nn	6	xxx	xxx	xxx	xxx	Royal Commonwealth Society	Cambridge University	Cambridge	UK	np	np	np	np	np	np	np	np	np	np	xnp	https://www.lib.cam.ac.uk/rcs	np	Eg RCS 270: https://discovery.nationalarchives.gov.uk/details/r/N13828556	xnp	###	
S 127	127	1	1	M	xxx	xnp	0	300	2001	4	series	[Foreign] Bible Society's Library	Cambridge University	Cambridge	UK	np	np	np	np	np	np	np	np	np	np	xnp	https://www.lib.cam.ac.uk/collections/departments/bible-societys-library / https://archivesearch.lib.cam.ac.uk/search?q[]=GBR%2F0374&op[]=&field[]=keyword&from_year[]=&to_year[]=&filter_fields[]=primary_type&filter_values[]=resource	np	"Ref GBR/0374 / Constituted of four collections or series = Photographs, Archives indexes, Archives, Manuscripts"	xnp	###	
S 129	129	1	1	M	Blathwayt zzz	xnp	0	1631	1722	2564	items	William Blathwayt Papers	Colonial Williamsburg Foundation	Williamsburg	USA	np	np	np	np	np	np	np	np	np	np	xnp	https://research.colonialwilliamsburg.org/library/materials/manuscripts/view/index.cfm?id=BlathwaytPprs / http://ead.lib.virginia.edu/vivaxtf/view?docId=cw/viwc00271.xml	np	xnp	xnp	###	
S 131	131	1	1	M	xxx	xnp	0	1965	1983	3	series	Archives	Commonwealth Secretariat	London	UK	np	np	np	np	np	np	np	np	np	np	xnp	https://thecommonwealth.org/publications-library-archives/library-archives	np	See ARCHON: https://discovery.nationalarchives.gov.uk/details/a/A13530341	xnp	###	
S 133	133	1	1	M	xxx	xnp	0	1803	1805	2	items	Asa Hosmer letters to his daughter Nancy	Connecticut Historical Society	Hartford	USA	np	np	np	np	np	np	np	np	np	np	xnp	https://chs.waldo.kohalibrary.com/app/work/39504 / https://researchworks-oclc-org.proxygw.wrlc.org/archivegrid/collection/data/912432250	np	xnp	xnp	###	
S 135	135	1	1	M	xxx	xnp	0	1884	1957	6	feet	James G. Needham papers	Cornell University	Ithaca	USA	np	np	np	np	np	np	np	np	np	np	xnp	https://rmc.library.cornell.edu/EAD/htmldocs/RMA00479.html	np	xnp	xnp	###	
S 137	137	1	1	M	xxx	xnp	0	1201	1955	129	boxes	Wilmot-Horton of Osmaston and Catton	Derbyshire Record Office	Matlock	UK	np	np	np	np	np	np	np	np	np	np	xnp	https://calmview.derbyshire.gov.uk/calmview/Record.aspx?src=CalmView.Catalog&id=D3155 / http://discovery.nationalarchives.gov.uk/details/r/cfe1d343-4149-4a53-b4b9-fa8a3dd173ba	np	See ARCHON: https://discovery.nationalarchives.gov.uk/details/a/A13530179 / Eg D3155/C6184: https://discovery.nationalarchives.gov.uk/details/r/dbc1c359-3dd7-483f-98f9-b743ccf98995 / Eg D3155/C6056: https://discovery.nationalarchives.gov.uk/details/r/31fbf2cd-8afa-4926-a7ab-7e18dbc1a1ba	xnp	###	
S 139	139	1	1	M	xxx	xnp	0	1803	1803	1	items	Memorandum on Bay of Honduras	Devon Archives and Local Studies Archive	Exeter	UK	np	np	np	np	np	np	np	np	np	np	xnp	https://devon-cat.swheritage.org.uk/records/152M/C/1803/OL/25 / http://discovery.nationalarchives.gov.uk/details/r/b741fca3-84f6-4b82-b935-3882ada856bc	np	See ARCHON: https://discovery.nationalarchives.gov.uk/details/a/A13531184	xnp	###	
S 141	141	1	1	M	xxx	xnp	0	1536	1996	50	feet	"Frank Baker collection of Wesleyana and British Methodism, 1536-1996 and undated"	Duke University	Durham	USA	np	np	np	np	np	np	np	np	np	np	xnp	https://archives.lib.duke.edu/catalog/frankbakercol	np	xnp	xnp	###	
S 143	143	1	1	M	xxx	xnp	0	1666	1825	1	vols	Hotchkin Family Plantation record book	Duke University	Durham	USA	np	np	np	np	np	np	np	np	np	np	xnp	https://find.library.duke.edu/catalog/DUKE002613692 / http://www.worldcat.org/oclc/42584307	np	xnp	xnp	###	
S 145	145	1	1	M	xxx	xnp	0	1768	1794	10	feet	"James Rogers papers, 1768-1794 and undated"	Duke University	Durham	USA	np	np	np	np	np	np	np	np	np	np	xnp	https://archives.lib.duke.edu/catalog/rogersjames	np	xnp	xnp	###	
S 147	147	1	1	M	xxx	xnp	0	1862	1863	1	items	William Howard Hooker Collection: H.M.S. Desperate Logbook	East Carolina University	Greenville	USA	np	np	np	np	np	np	np	np	np	np	xnp	https://digital.lib.ecu.edu/special/ead/findingaids/0472-002	np	xnp	http://digital.lib.ecu.edu/1905	###	
S 149	149	1	1	M	Lehrman Inst GLC03107.nn	xnp	0	1637	1850	5445	items	Livingston Family Papers	Gilder Lehrman Institute of American History	New York	USA	np	np	np	np	np	np	np	np	np	np	xnp	https://www.gilderlehrman.org/collection/glc03107	np	"Portions possibly deposited in NYPL / Eg Logwood bought in Hon 25 Jan 1749, Gilder Lehrman Inst GLC03107.02753 Link: http://www.americanhistory.amdigital.co.uk.ezp-prod1.hul.harvard.edu/Documents/Details/GLC03107.02753"	xxx	###	
S 151	151	1	1	M	xxx	xnp	0	1750	1850	10	feet	Collection of Philadelphia merchants records	Hagley Museum and Library	Wilmington	USA	np	np	np	np	np	np	np	np	np	np	xnp	https://findingaids.hagley.org/repositories/3/resources/830	np	"Possibly inc Masters & Markoe: https://researchworks-oclc-org.proxygw.wrlc.org/archivegrid/collection/data/122385157 / Possibly inc Dutilh & Wachsmuth: https://researchworks-oclc-org.proxygw.wrlc.org/archivegrid/collection/data/899065428, https://researchworks-oclc-org.proxygw.wrlc.org/archivegrid/collection/data/122555353 / Possibly inc AG: https://researchworks-oclc-org.proxygw.wrlc.org/archivegrid/collection/data/86119155"	xnp	###	
S 153	153	1	1	P	xxx	xnp	0	1700	1922	5736	items	Latin American Pamphlet Collection	Harvard University	Cambridge	USA	np	np	np	np	np	np	np	np	np	np	xnp	https://library.harvard.edu/collections/latin-american-pamphlet-digital-collection	np	Not found in HOLLIS	https://library.harvard.edu/collections/latin-american-pamphlet-digital-collection	###	
S 155	155	1	1	M	xxx	xnp	0	1664	1854	44	feet	"Hancock family papers, 1664-1854 (inclusive)"	Harvard University	Cambridge	USA	np	np	np	np	np	np	np	np	np	np	xnp	https://hollisarchives.lib.harvard.edu/repositories/11/resources/7584	np	xnp	xnp	###	
S 157	157	1	1	M	xxx	xnp	0	1762	1829	10	boxes	"John Coffin Jones business records, 1762-1829 (inclusive)"	Harvard University	Cambridge	USA	np	np	np	np	np	np	np	np	np	np	xnp	https://hollisarchives.lib.harvard.edu/repositories/11/resources/7250	np	xnp	xnp	###	
S 159	159	1	1	M	xxx	xnp	0	1743	1797	17	vols	Papeles varios de America	Harvard University	Cambridge	USA	np	np	np	np	np	np	np	np	np	np	xnp	https://hollisarchives.lib.harvard.edu/repositories/24/resources/3938	np	xnp	xnp	###	
S 161	161	1	1	M	xxx	xnp	0	1776	1985	273	feet	"Records of the Lydia E. Pinkham Medicine Company, 1776-ca.1985 (inclusive), 1859-1968 (bulk)"	Harvard University	Cambridge	USA	np	np	np	np	np	np	np	np	np	np	xnp	https://hollisarchives.lib.harvard.edu/repositories/8/resources/7693	np	xnp	xnp	###	
S 163	163	1	1	P	xxx	xnp	0	1722	1917	xxx	xxx	"Fondo Reservado, Publicaciones periódicas mexicanas 1722-1917"	Hemeroteca Nacional de México	Mexico	Mexico	np	np	np	np	np	np	np	np	np	np	xnp	https://hnm.iib.unam.mx/index.php/hemeroteca-nacional-de-mexico/colecciones/fondo-reservado/publicaciones-periodicas-mexicanas-1722-1917	np	See Censo-Guía: http://censoarchivos.mcu.es/CensoGuia/archivodetail.htm?id=54993	http://www.hndm.unam.mx/index.php/es/	###	
S 165	165	1	1	M	xxx	xnp	0	xxx	xxx	xxx	xxx	xnp	Hispanic Society of America	New York	USA	np	np	np	np	np	np	np	np	np	np	xnp	https://hispanicsociety.org/collection/	np	"Possibly see *Catalogue of the library [of] the Hispanic Society of America* [Boston, Hall, 1962] OCLC = http://www.worldcat.org/oclc/910281944"	xnp	###	
S 167	167	1	1	M	xxx	xnp	0	1793	1836	129	items	Pile family papers	Historical Society of Pennsylvania	Philadelphia	USA	np	np	np	np	np	np	np	np	np	np	xnp	http://www2.hsp.org/collections/manuscripts/p/Pile1366.html	np	xnp	xnp	###	
S 169	169	1	1	M	xxx	xnp	0	1681	1938	385	vols	Powel family papers	Historical Society of Pennsylvania	Philadelphia	USA	np	np	np	np	np	np	np	np	np	np	xnp	https://hsp.org/collections/catalogs-research-tools/finding-aids	np	xnp	xnp	###	
S 171	171	1	1	M	xxx	xnp	0	1661	1671	1	vols	"A compilation of ""Instructions to Governors, Commissions, and other Papers respecting the Colonies,"" chiefly relating to Jamaica and Barbados"	Huntington Library	San Marino	USA	np	np	np	np	np	np	np	np	np	np	xnp	https://catalog.huntington.org/record=b1071225	np	"Not found in OAC / See *Guide to British Historical Manuscripts in the Huntington Library* [San Marino, Huntington Library, 1982] OCLC = http://www.worldcat.org/oclc/7835550 / Possibly see George Watson Cole & Elihu Dwight Church, *A catalogue of books relating to the discovery and early history of North and South America forming a part of the library of E.D. Church* [New York, Peter Smith, 1951–xxx] 5 vols, 2 ed OCLC = http://www.worldcat.org/oclc/1301846"	xnp	###	
S 173	173	1	1	M	xxx	xnp	0	1671	1712	34	items	Correspondence and documents from the office of William Blathwayt	Huntington Library	San Marino	USA	np	np	np	np	np	np	np	np	np	np	xnp	https://oac.cdlib.org/findaid/ark:/13030/c8wm1gng/entire_text/	np	xnp	xnp	###	
S 175	175	1	1	M	xxx	xnp	0	1150	1803	13000	items	Egerton family papers	Huntington Library	San Marino	USA	np	np	np	np	np	np	np	np	np	np	xnp	https://catalog.huntington.org/record=b1526229 / https://oac.cdlib.org/findaid/ark:/13030/c8mw2nvw/	np	xnp	xnp	###	
S 177	177	1	1	M	xxx	xnp	0	1849	1859	45	items	George Mifflin Dallas papers	Huntington Library	San Marino	USA	np	np	np	np	np	np	np	np	np	np	xnp	https://catalog.huntington.org/record=b1591201	np	xnp	xnp	###	
S 179	179	1	1	M	xxx	xnp	0	xxx	xxx	xxx	xxx	"Manuscripts for the Study of Iberian, Latin American, and Latino History"	Huntington Library	San Marino	USA	np	np	np	np	np	np	np	np	np	np	xnp	https://hdl.huntington.org/digital/collection/p15150coll1/id/7620/	np	xnp	xnp	###	
S 181	181	1	1	M	xxx	xnp	0	1175	1919	350000	items	Stowe Papers	Huntington Library	San Marino	USA	np	np	np	np	np	np	np	np	np	np	xnp	https://hdl.handle.net/2027/mdp.39015017633713?urlappend=%3Bseq=165 / https://oac.cdlib.org/findaid/ark:/13030/c8ht2qq9/	np	xnp	xnp	###	
S 183	183	1	1	M	xxx	xnp	0	1657	1770	500	items	William Blathwayt Papers	Huntington Library	San Marino	USA	np	np	np	np	np	np	np	np	np	np	xnp	https://oac.cdlib.org/findaid/ark:/13030/tf9b69p05t/	np	xnp	xnp	###	
S 185	185	1	1	M	xxx	xnp	0	1668	1734	195	items	William Blathwayt Papers (Addenda)	Huntington Library	San Marino	USA	np	np	np	np	np	np	np	np	np	np	xnp	https://oac.cdlib.org/findaid/ark:/13030/kt1199n4mx/	np	xnp	xnp	###	
S 187	187	1	1	M	xxx	xnp	0	1808	1964	16	feet	"Hugh Hammond Bennett papers, 1808-1964, undated"	Iowa State University	Ames	USA	np	np	np	np	np	np	np	np	np	np	xnp	https://n2t.net/ark:/87292/w9hb59	np	xnp	xnp	###	
S 189	189	1	1	M	xxx	xnp	0	1847	2011	35	feet	Belize Mission Collection	Jesuit Archives & Research Center	Saint Louis	USA	np	np	np	np	np	np	np	np	np	np	xnp	http://jesuitarchives.org/collections/missouri-province-archive/belize-mission-collection/	np	xnp	xnp	###	
S 191	191	1	1	M	xxx	xnp	0	1784	1832	50	items	"Bennett, John & Sons of London"	Kent History and Library Centre	Maidstone	UK	np	np	np	np	np	np	np	np	np	np	xnp	https://www.kentarchives.org.uk/collections/getrecord/GB51_EK_U1453_8_5_4_1_97 / http://discovery.nationalarchives.gov.uk/details/r/5da28075-2a5b-4959-812c-14afbbe4c0ef	np	See ARCHON: https://discovery.nationalarchives.gov.uk/details/a/A13532757	xnp	###	
S 193	193	1	1	M	xxx	xnp	0	1804	1804	1	items	Memo. relating to Mr. Anderson and Honduras.	Kent History and Library Centre	Maidstone	UK	np	np	np	np	np	np	np	np	np	np	xnp	https://www.kentarchives.org.uk/collections/getrecord/GB51_U840_9_3_2_4_1 / http://discovery.nationalarchives.gov.uk/details/r/b9e3d4f3-a83e-40c0-8fae-93a8b6a7c8eb	np	xnp	xnp	###	
S 195	195	1	1	P	Kon Bib PK nn	xnp	3	1486	1853	30000	items	Pamphlets	Koninklijke Bibliotheek	Hague	Netherlands	np	np	np	np	np	np	np	np	np	np	Goslinga xxx	https://www.kb.nl/en/resources-research-guides/kb-collections/early-printed-books-until-1801/pamphlets	np	xnp	xnp	###	
S 197	197	1	1	M	xxx	xnp	0	1642	1972	7	series	Christian Faith Society	Lambeth Palace	London	UK	np	np	np	np	np	np	np	np	np	np	xnp	https://archives.lambethpalacelibrary.org.uk/CalmView/Record.aspx?src=CalmView.Catalog&id=CFS / https://archiveshub.jisc.ac.uk/data/gb109-cfs	np	See ARCHON: https://discovery.nationalarchives.gov.uk/details/a/A13529999	xnp	###	
S 199	199	1	1	M	xxx	xnp	0	1869	1884	1	items	Correspondence and papers on churches outside the diocese of London	Lambeth Palace	London	UK	np	np	np	np	np	np	np	np	np	np	xnp	https://archives.lambethpalacelibrary.org.uk/CalmView/Record.aspx?src=CalmView.Catalog&id=FP%2fJackson%2fF%2f54	np	xnp	xnp	###	
S 201	201	1	1	M	xxx	xnp	0	1626	1822	40	vols	Fulham Papers Colonial	Lambeth Palace	London	UK	np	np	np	np	np	np	np	np	np	np	xnp	https://archives.lambethpalacelibrary.org.uk/CalmView/Record.aspx?src=CalmView.Catalog&id=FP%2f1-40	np	Eg FP/1-40 VOLUME XX: https://discovery.nationalarchives.gov.uk/details/r/932f41e5-15fd-4bc0-8496-580fc949a9c2	xnp	###	
S 203	203	1	1	M	xxx	xnp	0	1802	1891	448	vols	"Tait, Archibald Campbell (1811-1882)"	Lambeth Palace	London	UK	np	np	np	np	np	np	np	np	np	np	xnp	https://archives.lambethpalacelibrary.org.uk/CalmView/Record.aspx?src=CalmView.Catalog&id=Tait	np	xnp	xnp	###	
S 205	205	1	1	M	xxx	xnp	0	1809	1888	2500	items	Ephraim George Squier Papers	Library of Congress	Washington	USA	np	np	np	np	np	np	np	np	np	np	xnp	https://hdl.loc.gov/loc.mss/eadmss.ms000008	np	Possibly see Squier papers in other repositories eg https://researchworks-oclc-org.proxygw.wrlc.org/archivegrid/collection/data/1081048351	xnp	###	
S 207	207	1	1	M	LC Vernon-Wager zzz	"LC, Vernon-Wager Papers, zzz"	0	1654	1773	2000	items	Vernon-Wager Papers	Library of Congress	Washington	USA	np	np	np	np	np	np	np	np	np	np	xnp	https://lccn.loc.gov/mm79044040	np	See 1904 Guide Link: https://archive.org/details/listofvernonwage00usliuoft/page/110/mode/2up	xnp	###	
S 209	209	1	1	M	xxx	xnp	0	1763	1763	1	items	Leverpool	Liverpool Record Office	Liverpool	UK	np	np	np	np	np	np	np	np	np	np	xnp	http://discovery.nationalarchives.gov.uk/details/r/65573d34-8ceb-4e7d-83ce-1859b0d115be	np	Ref 920 NIC/5/5/74 / Not located in online catalogue http://archive.liverpool.gov.uk/CalmView/default.aspx / See ARCHON: https://discovery.nationalarchives.gov.uk/details/a/A13530325	xnp	###	
S 211	211	1	1	M	xxx	xnp	0	1700	1721	1	vols	"Council of Trade and Plantations letter book, Mss. 680"	Louisiana State University	Baton Rouge	USA	np	np	np	np	np	np	np	np	np	np	xnp	https://lsu.ent.sirsi.net/client/en_US/lsu/search/detailnonmodal/ent:$002f$002fSD_LSU$002f0$002fSD_LSU:1254833/one	np	xnp	xnp	###	
S 213	213	1	1	M	xxx	xnp	0	1832	1890	104	items	Samuel McCutchon papers	Louisiana State University	Baton Rouge	USA	np	np	np	np	np	np	np	np	np	np	xnp	https://www.lib.lsu.edu/sites/default/files/sc/findaid/1049m.pdf	np	xnp	xnp	###	
S 215	215	1	1	M	MHS zzz	xnp	0	xxx	xxx	xxx	xxx	Manuscripts	Massachusetts Historical Society	Boston	USA	np	np	np	np	np	np	np	np	np	np	xnp	https://www.masshist.org/collection-guides/browse/manuscript-guides	np	Eg AG: https://researchworks-oclc-org.proxygw.wrlc.org/archivegrid/collection/data/1012938834	xnp	###	
S 217	217	1	1	M	Mus Nav Navarrete nn	"Mus Nav, Col Nav, nn"	4	1492	1773	32	vols	Colección Navarrete	Museo Naval	Madrid	Spain	np	np	np	np	np	np	np	np	np	np	xnp	xnp	np	"Online catalogue or finding aids ie PARES-equivalent not located, though see https://patrimoniocultural.defensa.gob.es/es/centros/archivo-museo-naval/colecciones / Some volumes or items possibly deposited in Archivo General de la Marina ""Álvaro de Bazán,” Ciudad Real, Spain / See Censo-Guía: http://censoarchivos.mcu.es/CensoGuia/archivodetail.htm?id=49308 / See work by D. Higueras Rodriguez Link: https://armada.defensa.gob.es/archivo/mardigitalrevistas/cuadernosihcn/24cuaderno/04cap.pdf / See Martín Fernández de Navarrete & V. Vicente Vela, *Indice de la colección de documentos de Fernández de Navarrete que posee el Musel Naval* [Madrid, Instituto Histórico de Marina, 1946] OCLC = http://www.worldcat.org/oclc/7567247"	xnp	###	
S 219	219	1	1	M	"WIC 1.05.01.01, nn"	"Old WIC, 1.05.01.01, nn"	30	1621	1711	99	items	"Inventaris van het archief van de Oude West-Indische Compagnie (Oude WIC), 1621-1674 (1711)"	Nationaal Archief	Hague	Netherlands	np	np	np	np	np	np	np	np	np	np	xnp	https://www.nationaalarchief.nl/onderzoeken/archief/1.05.01.01	np	xnp	xnp	###	
S 221	221	1	1	M	"Staten 1.01.02, nn"	"States-General, 1.01.02, nn"	5	1431	1796	17734	items	"Inventaris van het archief van de Staten-Generaal, (1431) 1576-1796"	Nationaal Archief	Hague	Netherlands	np	np	np	np	np	np	np	np	np	np	xnp	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02	np	xnp	xnp	###	
S 223	223	1	1	M	ADM nn/nn	xnp	47	1205	1998	363	series	"Records of the Admiralty, Naval Forces, Royal Marines, Coastguard, and related bodies"	National Archives	Kew	UK	np	np	np	np	np	np	np	np	np	np	xnp	https://discovery.nationalarchives.gov.uk/details/r/C4	np	See TNA guide: https://www.nationalarchives.gov.uk/help-with-your-research/research-guides/american-and-west-indian-colonies-before-1782/ / TNA guide: https://www.nationalarchives.gov.uk/help-with-your-research/research-guides/colonies-dependencies-further-research/	xnp	###	
S 225	225	1	1	M	C 110/152	xnp	1	1681	1812	1	series	Commercial correspondence and accounts	National Archives	Kew	UK	np	np	np	np	np	np	np	np	np	np	xnp	https://discovery.nationalarchives.gov.uk/details/r/C5096265	np	Esp Brailsford v Peers records [1681–94]	xnp	###	
S 227	227	1	1	M	CAB nn/nn	xnp	15	1863	2020	386	series	Records of the Cabinet Office	National Archives	Kew	UK	np	np	np	np	np	np	np	np	np	np	xnp	https://discovery.nationalarchives.gov.uk/details/r/C44	np	xnp	xnp	###	
S 229	229	1	1	M	CO nn/nn	BB nn / Col Rep nn	0	1570	1990	1073	series	"Records of the Colonial Office, Commonwealth and Foreign and Commonwealth Offices, Empire Marketing Board, and related bodies"	National Archives	Kew	UK	np	np	np	np	np	np	np	np	np	np	xnp	https://discovery.nationalarchives.gov.uk/details/r/C57	np	Hon Blue Books in CO 128 cited BB nn / Colonial Reports in CO 1071/38–42 cited Col Rep nn	xnp	###	
S 231	231	1	1	M	CUST nn/nn	xnp	292	1554	2019	208	series	"Records of the Boards of Customs, Excise, and Customs and Excise, and HM Revenue and Customs"	National Archives	Kew	UK	np	np	np	np	np	np	np	np	np	np	xnp	https://discovery.nationalarchives.gov.uk/details/r/C67	np	xnp	xnp	###	
S 233	233	1	1	M	DEFE nn/nn	xnp	15	1808	2020	238	series	Records of the Ministry of Defence	National Archives	Kew	UK	np	np	np	np	np	np	np	np	np	np	xnp	https://discovery.nationalarchives.gov.uk/details/r/C76	np	xnp	xnp	###	
S 235	235	1	1	M	FCO nn/nn	xnp	20	1878	2019	188	series	Records of the Foreign and Commonwealth Office and predecessors	National Archives	Kew	UK	np	np	np	np	np	np	np	np	np	np	xnp	https://discovery.nationalarchives.gov.uk/details/r/C120	np	xnp	xnp	###	
S 237	237	1	1	M	FO nn/nn	FO Spain nn/nn	0	1567	2004	1113	series	Records created or inherited by the Foreign Office	National Archives	Kew	UK	np	np	np	np	np	np	np	np	np	np	xnp	https://discovery.nationalarchives.gov.uk/details/r/C130	np	xnp	xnp	###	
S 239	239	1	1	M	PREM nn/nn	xnp	5	1844	2020	51	series	Records of the Prime Minister's Office	National Archives	Kew	UK	np	np	np	np	np	np	np	np	np	np	xnp	https://discovery.nationalarchives.gov.uk/details/r/C233	np	xnp	xnp	###	
S 241	241	1	1	M	SP nn/nn	xnp	0	1231	1888	127	series	"Records assembled by the State Paper Office, including papers of the Secretaries of State up to 1782"	National Archives	Kew	UK	np	np	np	np	np	np	np	np	np	np	xnp	https://discovery.nationalarchives.gov.uk/details/r/C248 / https://www.nationalarchives.gov.uk/help-with-your-research/research-guides/state-papers-foreign-1509-1782/	np	"Cited as SPF Archives / SPF Spain in Burdon 1–3 / Cited as SP Spain in Haring / Where State Papers Foreign, Spain = SP 94/nn Link: https://discovery.nationalarchives.gov.uk/details/r/C13633"	xnp	###	
S 243	243	1	1	M	NARA zzz	xnp	7	1788	1990	xxx	xxx	"Record Group 84, Records of the Foreign Service Posts of the Department of State"	National Archives and Records Administration	Washington	USA	np	np	np	np	np	np	np	np	np	np	xnp	https://www.archives.gov/research/guide-fed-records/groups/084.html	np	xnp	xnp	###	
S 245	245	1	1	M	xxx	xnp	0	1780	1815	1184	items	Nugent Papers	National Army Museum	London	UK	np	np	np	np	np	np	np	np	np	np	xnp	http://discovery.nationalarchives.gov.uk/details/r/c9a48450-da31-492e-b151-6ca2342ba7a4	np	See ARCHON: https://discovery.nationalarchives.gov.uk/details/a/A13530228	xnp	###	
S 247	247	1	1	M	Lib Jam MS nn	xnp	1	1655	2017	2521	mss	Manuscript and Archive Collection	National Library of Jamaica	Kingston	Jamaica	np	np	np	np	np	np	np	np	np	np	xnp	https://nlj.gov.jm/manuscripts-2/	np	"See ARCHON: https://discovery.nationalarchives.gov.uk/details/a/A13532522 / Possibly see *The Catalog of the West India Reference Library* [Millwood, Kraus International Publications, 1980–xxx] 6 vols OCLC = http://www.worldcat.org/oclc/866663688"	xnp	###	
S 249	249	1	1	M	NMM MLN/nn/nn	MLN/nn / NMM zzz	1	xxx	xxx	xxx	xxx	xnp	National Maritime Museum	Greenwich	UK	np	np	np	np	np	np	np	np	np	np	xnp	https://www.rmg.co.uk/collections/caird-library	np	"Esp Miln Papers = MLN/126, Ship surgeon's reports fm NA & WI Station = MLN/153 /v Rushton 89 / See ARCHON: https://discovery.nationalarchives.gov.uk/details/a/A13530841"	xnp	###	
S 251	251	1	1	M	xxx	xnp	0	1738	1809	xxx	xxx	Navy Board: Bound Out-letters	National Maritime Museum	Greenwich	UK	np	np	np	np	np	np	np	np	np	np	xnp	https://www.rmg.co.uk/collections/archive/rmgc-object-493444 / http://discovery.nationalarchives.gov.uk/details/r/C16344	np	Ref ADM 354 / Eg ADM 354/174/223: https://discovery.nationalarchives.gov.uk/details/r/C10259945	xnp	###	
S 253	253	1	1	M	xxx	xnp	0	xxx	xxx	xxx	xxx	Manuscript collection	National Museum of the Royal Navy	Portsmouth	UK	np	np	np	np	np	np	np	np	np	np	xnp	https://www.nmrn-portsmouth.org.uk/manuscripts-collection-0	np	See ARCHON: https://discovery.nationalarchives.gov.uk/details/a/A13532604 / Possibly = Admiralty Library ie source of MS microfilm in UC Berkeley Link: http://www.worldcat.org.proxygw.wrlc.org/oclc/26598276	xnp	###	
S 255	255	1	1	M	xxx	xnp	0	1804	1805	1	items	log of voyage from London to Barbados and the Bay of Honduras	National Records of Scotland	Edinburgh	UK	np	np	np	np	np	np	np	np	np	np	xnp	http://catalogue.nrscotland.gov.uk/nrsonlinecatalogue/details.aspx?reference=CS96%2f1571&st=1&tc=y&tl=n&tn=n&tp=n&k=&ko=a&r=CS96%2f1571&ro=m&df=&dt=&di=y / http://discovery.nationalarchives.gov.uk/details/r/N13670886	np	xnp	xnp	###	
S 257	257	1	1	M	xxx	xnp	0	1728	1733	1	vols	"Account book, 1728-1733, Mss C 5000"	New England Historic Genealogical Society	Boston	USA	np	np	np	np	np	np	np	np	np	np	xnp	http://library.nehgs.org/record=b1064377~S0 / https://researchworks-oclc-org.proxygw.wrlc.org/archivegrid/collection/data/48629903	np	"Possibly see Timothy G. X. Salis & Judith Lucey, *Manuscripts at the New England Historic Genealogical Society : R. Stanton Avery Special Collections* [Boston, New England Historic Genealogical Society, 2011] OCLC = http://www.worldcat.org/oclc/700289477"	xnp	###	
S 259	259	1	1	M	xxx	xnp	0	1920	1993	4	folders	Arthur Alfonso Schomburg collection	New York Public Library	New York	USA	np	np	np	np	np	np	np	np	np	np	xnp	https://archives.nypl.org/scm/24643 / http://www.worldcat.org/oclc/79459201	np	xnp	xnp	###	
